epoch,phase,train_total_loss,train_main_loss,train_aux_loss,train_miou,train_macc,train_aacc,val_total_loss,val_miou,val_macc,val_aacc,learning_rate,epoch_time_sec,total_training_time_str,train_Precision_Macro,train_Recall_Macro,train_F1_Macro,train_Precision_Micro,train_Recall_Micro,train_F1_Micro,val_Precision_Macro,val_Recall_Macro,val_F1_Macro,val_Precision_Micro,val_Recall_Micro,val_F1_Micro,amp_overflow_skips,amp_scale
99,train/val,1.2814978808164597,0.9537231141458387,0.81943688687423,56.323156899248296,65.90367385712482,87.59962013062335,0.3128384416215788,57.5469850950697,66.80264014684751,89.79816990436412,0.0008140518491807857,17.273990631103516,0:28:34,72.74454906202986,65.90367385712482,67.9772376990708,87.59962013062335,87.59962013062335,87.59962013062335,73.15768064475728,66.80264014684751,68.44421178535357,89.79816990436412,89.79816990436412,89.79816990436412,0,16384.0
100,train/val,1.2464126312862271,0.9303628248365029,0.7901245099694832,57.12699080055105,66.35068658691338,87.944624530048,0.3349664826925987,56.239558576637094,65.93827698443545,89.07076394011267,0.0008121491017960539,17.212806701660156,0:28:51,73.5607364949411,66.35068658691338,68.67520914028155,87.944624530048,87.944624530048,87.944624530048,71.75892600564316,65.93827698443545,67.42616513200196,89.07076394011267,89.07076394011267,89.07076394011268,0,16384.0
101,train/val,1.2858133043931879,0.9536252118971037,0.830470212775728,56.50067713668755,66.0015163365352,87.54295830215382,0.31392012130346325,57.956789208210225,67.177408164866,89.71792630284456,0.000810245858963955,17.119739294052124,0:29:09,72.90838356382001,66.0015163365352,68.12598551984439,87.54295830215382,87.54295830215382,87.54295830215382,73.60188784624142,67.177408164866,68.99769163483562,89.71792630284456,89.71792630284456,89.71792630284456,0,16384.0
102,train/val,1.3394851023736207,0.999397873878479,0.8502180441890074,55.730235712277135,65.68136375194281,86.9191807573217,0.3410512920478748,56.40223356103478,67.30958372899063,88.79094929992588,0.0008083421192617035,17.58557152748108,0:29:26,71.91540069458154,65.68136375194281,67.59501882199787,86.9191807573217,86.9191807573217,86.9191807573217,70.32586720760267,67.30958372899063,67.77590578859134,88.79094929992588,88.79094929992588,88.79094929992587,0,16384.0
103,train/val,1.306966414594132,0.9807441185997879,0.8155557255706061,56.63513568134073,66.6119162458951,86.93886880182995,0.3393780405891075,56.273889456805705,66.25429465442721,89.09605321914135,0.0008064378812586934,17.201625108718872,0:29:43,72.5660195253496,66.6119162458951,68.46143779483066,86.93886880182995,86.93886880182995,86.93886880182994,70.67938801142975,66.25429465442721,67.5211005046234,89.09605321914135,89.09605321914135,89.09605321914135,0,16384.0
104,train/val,1.2278956009641937,0.9163730228724687,0.7788064319478428,57.82523787106631,67.38366655653519,87.9391451840429,0.3103742220405001,58.19351637929683,67.5473522870514,89.87457006928194,0.0008045331435164346,17.285834312438965,0:30:01,73.9321003776578,67.38366655653519,69.4014579727816,87.9391451840429,87.9391451840429,87.9391451840429,73.90675256597488,67.5473522870514,69.1571967237326,89.87457006928194,89.87457006928194,89.87457006928194,0,16384.0
105,train/val,1.209742313493853,0.9172996224268622,0.7311067093649636,57.74647236531892,66.99681494083428,88.4886314355826,0.30370010902433575,58.73480350443786,67.57997046658025,90.12630626985062,0.0008026279045884879,17.033503532409668,0:30:18,73.97213819272748,66.99681494083428,69.13558149141735,88.4886314355826,88.4886314355826,88.4886314355826,74.77010367575083,67.57997046658025,69.54363653048483,90.12630626985062,90.12630626985062,90.12630626985062,0,16384.0
106,train/val,1.230517815636552,0.9224867221453915,0.7700777113761591,57.66217429013345,67.20157018122256,88.0938723884829,0.31501452463069013,57.53534306080618,67.52192033157782,89.72374335600372,0.0008007221630204006,17.284029006958008,0:30:35,73.67629509899677,67.20157018122256,69.08683881835587,88.0938723884829,88.0938723884829,88.0938723884829,72.4039748201149,67.52192033157782,68.51935187242792,89.72374335600372,89.72374335600372,89.72374335600372,0,16384.0
107,train/val,1.2374715043798736,0.9320084034748699,0.7636577318543973,57.374382641135846,66.99844886430681,87.68941720393781,0.3162403811446887,58.07040496791418,68.78851677816466,89.71026315455842,0.0007988159173496417,17.352149963378906,0:30:52,73.58531275612705,66.99844886430681,69.10404405696052,87.68941720393781,87.68941720393781,87.68941720393781,71.76631618736245,68.78851677816466,69.14920659349595,89.71026315455842,89.71026315455842,89.71026315455842,0,16384.0
108,train/val,1.231890475620394,0.9226901074466498,0.7730009150893792,57.91396635794762,67.38819020733486,88.14727271153497,0.3058571376117119,58.73258945541286,67.76951947884385,90.05082989389994,0.0007969091661055333,17.442769289016724,0:31:10,73.82853611135191,67.38819020733486,69.33623210258489,88.14727271153497,88.14727271153497,88.14727271153497,74.31009662555712,67.76951947884385,69.79354130101942,90.05082989389994,90.05082989389994,90.05082989389994,0,16384.0
109,train/val,1.2847311127444971,0.9655853713984075,0.7978643358725568,57.114193118316855,66.7534275075793,87.46830080176116,0.30308922356612344,58.84715284506249,67.97575467657309,90.1272552665424,0.0007950019078091854,17.42129158973694,0:31:27,73.49467244116198,66.7534275075793,68.89455139375833,87.46830080176116,87.46830080176116,87.46830080176116,74.32619982596546,67.97575467657309,69.71957325043302,90.1272552665424,90.1272552665424,90.1272552665424,0,16384.0
110,train/val,1.2177584657202596,0.9199729911659075,0.7444636787733306,57.545098825122764,67.28949379650678,88.04202255846889,0.3195332440862493,57.55999742632733,67.99802220177497,89.48019521751634,0.0007930941409734254,17.143372297286987,0:31:44,73.30599704951682,67.28949379650678,69.12507430024816,88.04202255846889,88.04202255846889,88.04202255846889,72.40706722704776,67.99802220177497,68.75637838598759,89.48019521751634,89.48019521751634,89.48019521751634,0,16384.0
111,train/val,1.214912331946518,0.9123746082186699,0.7563442869678787,58.60140612970981,67.80678867226506,88.15629123284492,0.3024167632592075,58.815441702085046,67.66866549081887,90.12184301978458,0.0007911858641027339,17.32347083091736,0:32:02,75.34268366186019,67.80678867226506,70.04167956399685,88.15629123284492,88.15629123284492,88.15629123284492,74.76759856097601,67.66866549081887,69.83830413657165,90.12184301978458,90.12184301978458,90.12184301978458,0,16384.0
112,train/val,1.1904611214995384,0.9014525141405022,0.7225214981514474,58.0279053940677,67.38610462403419,88.3490002342651,0.2992003332433393,59.196336345624566,68.22951557946885,90.22684060688636,0.0007892770756931706,17.389325618743896,0:32:19,74.27293487284433,67.38610462403419,69.44502300657226,88.3490002342651,88.3490002342651,88.3490002342651,75.23063209477985,68.22951557946885,70.17627254533419,90.22684060688636,90.22684060688636,90.22684060688636,0,16384.0
113,train/val,1.2766760772337085,0.9619277748076812,0.7868707401920919,57.078985139406136,66.81358678330773,87.33433894422114,0.4612720870175844,51.35530497593949,65.11712467866994,85.70680346849394,0.0007873677742323071,17.474411249160767,0:32:37,73.0828272372618,66.81358678330773,68.85398038672675,87.33433894422114,87.33433894422114,87.33433894422114,64.10166693575854,65.11712467866994,63.466954909197824,85.70680346849394,85.70680346849394,85.70680346849394,0,16384.0
114,train/val,1.1916615405808324,0.9037711367658947,0.7197259920446769,58.13484321535536,67.66981491029755,88.3476161159077,0.2977744404598734,59.284525590898106,68.73885618421342,90.27000957671115,0.0007854579581991562,17.238741636276245,0:32:54,73.70271095697251,67.66981491029755,69.59234856229023,88.3476161159077,88.3476161159077,88.3476161159077,74.37805538701052,68.73885618421342,70.17689822577931,90.27000957671115,90.27000957671115,90.27000957671115,0,16384.0
115,train/val,1.2469194110320962,0.9357340442745582,0.7779633932463501,58.19413900145675,67.86741196416672,88.06806892894768,0.3040349675810126,58.88493863160873,67.73843430766739,90.0732543891653,0.0007835476260640976,17.39233112335205,0:33:11,74.27365438086302,67.86741196416672,69.79910030820253,88.06806892894768,88.06806892894768,88.0680689289477,74.89237092789132,67.73843430766739,69.94440474101327,90.0732543891653,90.0732543891653,90.0732543891653,0,16384.0
116,train/val,1.216951336549676,0.9178123347785162,0.7478474911464297,58.157244427239974,67.634199893831,88.36567440909019,0.29401635772345036,59.61008295447928,68.26759265487615,90.3005598561499,0.0007816367762888065,17.45979070663452,0:33:29,74.11507283235245,67.634199893831,69.66663144298695,88.36567440909019,88.36567440909019,88.36567440909019,75.27850048395266,68.26759265487615,70.53267393769225,90.3005598561499,90.3005598561499,90.3005598561499,0,16384.0
117,train/val,1.1949013199495233,0.9023942066275555,0.7312677640305912,58.50305068831262,67.91205348483153,88.24396541605121,0.3053859840389507,58.39882595160366,67.40218589077895,89.87988593356326,0.0007797254073261822,17.331477642059326,0:33:46,74.63927903158698,67.91205348483153,70.07622582283857,88.24396541605121,88.24396541605121,88.24396541605122,74.40455750141474,67.40218589077895,69.46823798087264,89.87988593356326,89.87988593356326,89.87988593356326,0,16384.0
118,train/val,1.1672770468437152,0.8820391012274701,0.7130948564280634,58.77641210621674,68.142723719667,88.55816893688618,0.30099769034686497,59.11503830515941,68.35691818162641,90.04905349071751,0.0007778135176202719,17.295528650283813,0:34:03,74.88201844510186,68.142723719667,70.19613521419011,88.55816893688618,88.55816893688618,88.55816893688618,74.79572498748438,68.35691818162641,70.10551481963557,90.04905349071751,90.04905349071751,90.04905349071751,0,16384.0
119,train/val,1.1800641537360523,0.889500030680843,0.7264103031028871,59.720487451733476,68.86764632440776,88.73649754692234,0.3031774150381056,58.39446557256668,67.97116891675198,90.02897331384231,0.0007759011056061965,17.070751190185547,0:34:20,76.2284478558128,68.86764632440776,71.03445807603383,88.73649754692234,88.73649754692234,88.73649754692234,74.03634319029901,67.97116891675198,69.49309311750382,90.02897331384231,90.02897331384231,90.02897331384231,0,16384.0
120,train/val,1.1988189515212309,0.9098461921448293,0.7224318926101145,58.54792606091569,68.15572995362909,88.25958574186154,0.2943200403718391,59.55432409168754,68.84249078859273,90.27282987625453,0.0007739881697100733,17.275205612182617,0:34:38,74.43518667697032,68.15572995362909,70.0266982535323,88.25958574186154,88.25958574186154,88.25958574186154,75.20566524157445,68.84249078859273,70.537405602658,90.27282987625453,90.27282987625453,90.27282987625453,0,16384.0
121,train/val,1.1908791408590649,0.9080441960174104,0.7070873491466045,58.830859749184306,68.03698505769039,88.48843395953577,0.2886057639482681,59.77849822042726,68.73542327372985,90.51687475519778,0.0007720747083489429,17.115641117095947,0:34:55,75.5855505153809,68.03698505769039,70.30605594421772,88.48843395953577,88.48843395953577,88.48843395953578,76.06098039353246,68.73542327372985,70.62657207299368,90.51687475519778,90.51687475519778,90.51687475519778,0,16384.0
122,train/val,1.2306129725083061,0.9368623018912647,0.7343766635850719,58.92946808855961,68.66586657942943,87.98943623846854,0.30622805398812525,58.71506713753361,68.35461553961214,89.88366857506442,0.0007701607199306884,17.378085374832153,0:35:12,74.722676073958,68.66586657942943,70.5266168433387,87.98943623846854,87.98943623846854,87.98943623846854,74.25744576999365,68.35461553961214,69.82772705587054,89.88366857506442,89.88366857506442,89.88366857506442,0,16384.0
123,train/val,1.1782797506969909,0.9022011057190273,0.6901965998113155,59.63860777811363,68.79155724421153,88.77501641429198,0.3051658108983966,58.8968408488111,68.6951068684957,90.02553468364194,0.0007682462028539565,17.34539794921875,0:35:29,75.78564688729375,68.79155724421153,70.90762382685998,88.77501641429198,88.77501641429198,88.77501641429198,73.78204229567433,68.6951068684957,69.97642276312322,90.02553468364194,90.02553468364194,90.02553468364194,0,16384.0
124,train/val,1.165175476151964,0.8854783420329508,0.699242814241544,59.779545577431506,69.13919368812738,88.86698181244317,0.2897019628624973,60.112647944372945,69.18031471772264,90.41588816192612,0.0007663311555080822,17.228460788726807,0:35:47,75.81043330764217,69.13919368812738,71.15071735386462,88.86698181244317,88.86698181244317,88.86698181244317,75.53149522579506,69.18031471772264,70.97837080189319,90.41588816192612,90.41588816192612,90.41588816192612,0,16384.0
125,train/val,1.1501869569006173,0.8796216265662856,0.6764133162796497,60.005653227106,69.0528943545717,89.14609229906065,0.28899017908438723,59.97752330260361,69.53154438323853,90.43493185647701,0.0007644155762730047,17.313538789749146,0:36:04,76.36236703401626,69.0528943545717,71.3333481158465,89.14609229906065,89.14609229906065,89.14609229906065,75.02479272443497,69.53154438323853,70.82567367816924,90.43493185647701,90.43493185647701,90.434931856477,0,16384.0
126,train/val,1.2176528142198273,0.9264210193701412,0.7280794694695784,59.177435700370516,68.80356242138276,88.0615494107911,0.30257042496108927,59.533546893958345,69.58856392290103,90.09476547511483,0.0007624994635191883,17.358386993408203,0:36:21,75.18787812825754,68.80356242138276,70.65794798345675,88.0615494107911,88.0615494107911,88.0615494107911,73.99538400650452,69.58856392290103,70.5960301257995,90.09476547511483,90.09476547511483,90.09476547511483,0,16384.0
127,train/val,1.212668474925601,0.9250241984491763,0.7191106787194376,58.635212313953446,68.3384212142133,87.9175701062835,0.2845758038539497,60.367483315745815,69.2693003126979,90.65778445304686,0.0007605828156075389,17.389930486679077,0:36:39,74.86339796155072,68.3384212142133,70.37308713663111,87.9175701062835,87.9175701062835,87.9175701062835,76.90837187482683,69.2693003126979,71.14943008557148,90.65778445304686,90.65778445304686,90.65778445304686,0,16384.0
128,train/val,1.2042728983189748,0.909573056127714,0.7367495845841324,59.425456062681334,68.90182313839925,88.30906786652423,0.31429758276826636,58.83934304036741,69.43346522296247,89.63444425011431,0.0007586656308893229,17.251790285110474,0:36:56,75.51955782331314,68.90182313839925,70.9256111914589,88.30906786652423,88.30906786652423,88.30906786652423,73.0414285925815,69.43346522296247,70.21283222290022,89.63444425011431,89.63444425011431,89.63444425011431,0,16384.0
129,train/val,1.1788659516883933,0.8954131357047869,0.7086320367196332,59.684988613838655,69.21362787197224,88.5102020601933,0.29204019073739934,60.24395200405333,69.23561529544095,90.35471791110406,0.0007567479077060821,17.25623083114624,0:37:13,75.50439196458089,69.21362787197224,71.14272966709382,88.5102020601933,88.5102020601933,88.5102020601933,75.71961433796311,69.23561529544095,71.3471220711153,90.35471791110406,90.35471791110406,90.35471791110406,0,16384.0
130,train/val,1.1638562889850657,0.8917255048518595,0.6803269415445949,59.48310412909357,68.85511991006082,88.47286893372464,0.28079090153499475,60.85550987496413,69.70585047864544,90.71738589371282,0.0007548296443895482,17.157803773880005,0:37:30,76.03111087646288,68.85511991006082,70.99604794619407,88.47286893372464,88.47286893372464,88.47286893372464,77.03307588583573,69.70585047864544,71.69932615796462,90.71738589371282,90.71738589371282,90.71738589371282,0,32768.0
131,train/val,1.142222728094329,0.8705117926001549,0.679277320270953,60.82153715810743,69.96516526096865,88.84057361479482,0.28376858381575853,60.70826435188231,70.03780694729545,90.61230823501518,0.0007529108392615587,17.171571731567383,0:37:48,76.78156271333329,69.96516526096865,72.15908880865683,88.84057361479482,88.84057361479482,88.84057361479482,76.63091209717287,70.03780694729545,71.55197055410544,90.61230823501518,90.61230823501518,90.61230823501518,0,32768.0
132,train/val,1.161733268395714,0.8873730927057888,0.6859004267531892,60.08508334978829,69.7761174715999,88.64657006922229,0.28775276779426257,60.61190906337456,69.7002890848806,90.43665191298086,0.0007509914906339681,17.15915560722351,0:38:05,76.22543214021053,69.7761174715999,71.6128927925277,88.64657006922229,88.64657006922229,88.64657006922229,76.41715630789574,69.7002890848806,71.69813160948242,90.43665191298086,90.43665191298086,90.43665191298086,0,32768.0
133,train/val,1.1151861746026122,0.8682371322875437,0.6173725960695226,61.441876585952684,70.36899040747848,89.59204940023773,0.3508989407074652,56.48296127831939,67.36578830150646,88.54836350339626,0.0007490715968085615,17.372851848602295,0:38:22,77.68127914892827,70.36899040747848,72.47823250195053,89.59204940023773,89.59204940023773,89.59204940023773,71.34121650720468,67.36578830150646,68.14741685510525,88.54836350339626,88.54836350339626,88.54836350339626,0,32768.0
134,train/val,1.1737115937082663,0.9025418661210848,0.6779243058484533,59.37542248015711,68.96106069706674,88.48914755901555,0.28559480098371665,61.13129159960189,70.5503941114914,90.56732134340268,0.0007472131143320692,17.137624502182007,0:38:39,75.05518790324032,68.96106069706674,70.93205226847337,88.48914755901555,88.48914755901555,88.48914755901555,75.74081654963585,70.5503941114914,72.15562313424554,90.56732134340268,90.56732134340268,90.56732134340268,1,16384.0
135,train/val,1.1922751856238945,0.9110808456721513,0.7029858338444129,59.48111371942579,68.82163115203149,88.33097697879165,0.302471695594446,59.50751023987202,69.1113962942173,90.06774575993097,0.0007452921427001654,17.342026948928833,0:38:57,75.76863356612594,68.82163115203149,70.9399225745512,88.33097697879165,88.33097697879165,88.33097697879165,74.51634216375737,69.1113962942173,70.68409494877834,90.06774575993097,90.06774575993097,90.06774575993097,0,16384.0
136,train/val,1.167982227128485,0.8919344288499459,0.6901194861401682,60.180982424553356,69.7088101350391,88.73214926325694,0.2753101407376922,61.50214746438003,70.57051518767466,90.873338671934,0.00074337062077042,17.147108793258667,0:39:14,75.9785175265249,69.7088101350391,71.65803609959973,88.73214926325694,88.73214926325694,88.73214926325696,76.85150404491232,70.57051518767466,72.42829817841387,90.873338671934,90.873338671934,90.873338671934,0,16384.0
137,train/val,1.1308809146285057,0.8622832985027976,0.6714940224976643,60.95575900896751,70.07494566646983,89.26737043561718,0.38798447381636575,55.42680916240638,66.53091978166165,87.70835759885746,0.0007414485468037773,17.344719886779785,0:39:31,76.94123113682151,70.07494566646983,72.16094196729291,89.26737043561718,89.26737043561718,89.26737043561718,71.40964484626816,66.53091978166165,67.43792672976251,87.70835759885746,87.70835759885746,87.70835759885746,0,16384.0
138,train/val,1.124321338923081,0.8597201876666235,0.6615028685849645,60.78739521706662,69.93020224866088,89.07160807954624,0.2864291379768162,60.21816632373874,69.74717812757099,90.44372786956396,0.0007395259190506576,17.299157857894897,0:39:48,76.83958807644461,69.93020224866088,72.04003688797832,89.07160807954624,89.07160807954624,89.07160807954624,76.05594084499145,69.74717812757099,71.25975590859932,90.44372786956396,90.44372786956396,90.44372786956397,0,16384.0
139,train/val,1.170182721770328,0.8852163718446441,0.712415861694709,60.41640572260762,70.07553985388246,88.6925489123228,0.2807079588534311,61.5114000466279,70.93565653884387,90.7803859287812,0.0007376027357508651,17.39981722831726,0:40:06,76.15156529028425,70.07553985388246,71.8426991651917,88.6925489123228,88.6925489123228,88.6925489123228,76.70181743212147,70.93565653884387,72.4308833310633,90.7803859287812,90.7803859287812,90.7803859287812,0,16384.0
140,train/val,1.147779042630092,0.8774939905042234,0.6757126197866772,60.8408484361587,70.19678600762076,88.95709937762764,0.28108893723602785,61.60289479786935,70.5059021383357,90.75906167655539,0.0007356789951334929,17.26853847503662,0:40:23,76.65955276962457,70.19678600762076,72.16386948858185,88.95709937762764,88.95709937762764,88.95709937762764,77.0900849075431,70.5059021383357,72.63854357563987,90.75906167655539,90.75906167655539,90.75906167655539,0,16384.0
141,train/val,1.1236890444289083,0.8662056019124778,0.6437085873406866,61.537375000359084,70.7471757236241,89.52908720239223,0.3318345862483781,57.574716863819816,68.97893718885585,89.0702375435102,0.0007337546954168242,17.126502513885498,0:40:40,77.05808866102348,70.7471757236241,72.75809009743526,89.52908720239223,89.52908720239223,89.52908720239225,70.83417330697573,68.97893718885585,69.17722241544072,89.0702375435102,89.0702375435102,89.0702375435102,0,16384.0
142,train/val,1.0858403619216836,0.8486352041363716,0.5930128824775633,61.663267928685784,70.51647400308464,89.88993535162257,0.2703590902697145,61.842289511431204,70.4887257583827,91.09354149180352,0.0007318298348082378,17.23050618171692,0:40:57,77.6737993068141,70.51647400308464,72.62899369865497,89.88993535162257,89.88993535162257,89.88993535162257,78.08093496321302,70.4887257583827,72.59181693748516,91.09354149180352,91.09354149180352,91.09354149180353,0,16384.0
143,train/val,1.1696918172680812,0.8991368464801622,0.6763874094771302,60.73705282309875,70.0652974057397,88.6766382604932,0.32040238001883015,58.1015926248613,68.85591868130737,89.45731253478574,0.0007299044115041066,17.340447425842285,0:41:15,76.84212605750346,70.0652974057397,72.25621664023639,88.6766382604932,88.6766382604932,88.6766382604932,72.51543643636592,68.85591868130737,69.61933136896327,89.45731253478574,89.45731253478574,89.45731253478574,0,16384.0
144,train/val,1.1284279191623563,0.8773333200294038,0.6277364767763925,61.51288163134184,70.81599752549877,89.67333711357907,0.3014893643512655,59.62774251743737,69.87271702127781,90.01969242275815,0.0007279784236897001,17.353346586227417,0:41:32,76.96006966638215,70.81599752549877,72.68844970746197,89.67333711357907,89.67333711357907,89.67333711357907,74.58281752187656,69.87271702127781,70.95377263429765,90.01969242275815,90.01969242275815,90.01969242275815,0,16384.0
145,train/val,1.1486964974066485,0.8821532350519429,0.6663581361265286,61.41255345455608,70.8732782192987,89.25325037748124,0.29311395037462756,60.34475601264357,69.53237856041042,90.54848672468546,0.0007260518695390799,17.214982509613037,0:41:49,77.00286973107737,70.8732782192987,72.7621940720695,89.25325037748124,89.25325037748124,89.25325037748124,75.50222943577555,69.53237856041042,71.45681526755143,90.54848672468546,90.54848672468546,90.54848672468546,0,16384.0
146,train/val,1.1402390926428463,0.8807563778498898,0.6487067701376003,60.85458818289376,70.48826924201838,89.00613081633495,0.32356108005906614,58.34650465158289,69.39890000759888,89.42379812349249,0.000724124747215,17.393773317337036,0:42:07,76.01861388145387,70.48826924201838,72.21836858855089,89.00613081633495,89.00613081633495,89.00613081633495,72.5565284874757,69.39890000759888,69.87246878883168,89.42379812349249,89.42379812349249,89.42379812349249,0,16384.0
147,train/val,1.1274621839756551,0.8720236145283865,0.6385964053156583,61.90335280289023,70.75294019775417,89.44164844592405,0.27447984926003094,62.013750429208535,71.24072567491022,90.95341471622515,0.0007221970548688019,17.434864044189453,0:42:24,78.14523852897601,70.75294019775417,73.05498001309819,89.44164844592405,89.44164844592405,89.44164844592405,77.23964048484007,71.24072567491022,72.91315626898049,90.95341471622515,90.95341471622515,90.95341471622515,0,16384.0
148,train/val,1.093859941739103,0.8468382216018179,0.6175542834984219,61.68912886522059,70.90403009161928,89.56733085216972,0.28976495205453706,60.645881879341665,69.4940329097519,90.45862860043228,0.0007202687906403107,17.18472957611084,0:42:41,77.50720258512708,70.90403009161928,72.99513797896215,89.56733085216972,89.56733085216972,89.56733085216972,77.38292410567887,69.4940329097519,71.68714222308881,90.45862860043228,90.45862860043228,90.45862860043228,0,16384.0
149,train/val,1.0957558971384298,0.8566397690902585,0.5977903126698473,61.76730446692099,70.7131477813203,90.12407462004677,0.2701883167395454,62.231147505789764,71.00063211026627,91.03536502898258,0.0007183399526577263,17.289530754089355,0:42:59,77.37585564388404,70.7131477813203,72.85528334799773,90.12407462004677,90.12407462004677,90.12407462004678,78.27421380124245,71.00063211026627,73.05997714855383,91.03536502898258,91.03536502898258,91.03536502898258,0,16384.0
150,train/val,1.1128506793276123,0.8608896217268446,0.6299026310443878,62.15969874693194,71.25208801166703,89.58696632446006,0.2708863083242802,62.69812019552504,71.78901766172042,91.08704976130879,0.0007164105390375198,17.39144539833069,0:43:16,78.21025324463456,71.25208801166703,73.46019529206423,89.58696632446006,89.58696632446006,89.58696632446006,77.57857638713998,71.78901766172042,73.63799693549589,91.08704976130879,91.08704976130879,91.08704976130879,0,16384.0
151,train/val,1.1271268365823703,0.8704765225234239,0.6416257767249708,61.20111783498795,70.38574614079756,89.2596751304266,0.26789945812381577,62.6570058293307,71.94920047121781,91.14274548746512,0.0007144805478843217,17.11946439743042,0:43:33,77.00734038167442,70.38574614079756,72.48395070668852,89.2596751304266,89.2596751304266,89.2596751304266,77.60690371134636,71.94920047121781,73.58355592440336,91.14274548746512,91.14274548746512,91.14274548746512,0,16384.0
152,train/val,1.128893013557662,0.8793892449010973,0.6237594060923742,61.374028954880835,70.95553364648715,89.05071881182734,0.2733672966027624,62.48112207684861,72.51193822252098,91.0821757736121,0.0007125499772908119,17.152161836624146,0:43:50,76.97750931172766,70.95553364648715,72.7609720941637,89.05071881182734,89.05071881182734,89.05071881182734,76.37103318777424,72.51193822252098,73.38279099881669,91.0821757736121,91.0821757736121,91.0821757736121,0,16384.0
153,train/val,1.097656637430191,0.8505838808158169,0.6176818900782128,62.69140022043091,71.66912029962401,89.76046914845047,0.2719287092508791,62.59868948481194,72.5419554893748,91.01551468724368,0.0007106188253376087,17.629924297332764,0:44:08,78.58326876466865,71.66912029962401,73.73250340931322,89.76046914845047,89.76046914845047,89.76046914845047,76.55740260535761,72.5419554893748,73.51670022617913,91.01551468724368,91.01551468724368,91.01551468724368,0,16384.0
154,train/val,1.1140641813044962,0.868128420866054,0.6148393908920495,62.07569355955389,71.25274560401665,89.52423554443394,0.2793133010588579,61.980275228347104,70.94275686915738,90.77390606074513,0.0007086870900931573,17.21195101737976,0:44:25,78.00555865366636,71.25274560401665,73.39360649926395,89.52423554443394,89.52423554443394,89.52423554443394,77.43728698792289,70.94275686915738,73.06041709094114,90.77390606074513,90.77390606074513,90.77390606074515,0,16384.0
155,train/val,1.099496355847172,0.8476948044870211,0.6295038717596427,62.38610169910211,71.4889268490607,89.49513351273836,0.2833252044985928,61.115195727710855,70.88166389300117,90.67837916406589,0.0007067547696136124,17.29476308822632,0:44:42,78.24192615571076,71.4889268490607,73.60217639816065,89.49513351273836,89.49513351273836,89.49513351273836,75.79501121156551,70.88166389300117,72.19651146315697,90.67837916406589,90.67837916406589,90.67837916406589,0,16384.0
156,train/val,1.0890768189793048,0.8435150417296783,0.6139044321101644,62.6194447371728,71.55545197375578,89.76334965643211,0.2787658377029194,61.71356180895364,70.73279591347912,90.78403066920059,0.0007048218619427256,17.43235969543457,0:45:00,78.37879169269183,71.55545197375578,73.72870052096151,89.76334965643211,89.76334965643211,89.76334965643211,77.49477227215895,70.73279591347912,72.76763235177356,90.78403066920059,90.78403066920059,90.78403066920059,0,16384.0
157,train/val,1.0644502759627674,0.8374887555837631,0.5674038027291712,62.506178589230544,71.54221435649339,90.04164279922242,0.2763917181290397,62.44846696021092,72.05984544674428,91.01168607871527,0.0007028883651117249,17.788187980651855,0:45:18,78.25966619799613,71.54221435649339,73.63380788873175,90.04164279922242,90.04164279922242,90.04164279922242,76.64265551812005,72.05984544674428,73.48643205544573,91.01168607871527,91.01168607871527,91.01168607871527,0,16384.0
158,train/val,1.0982492511039195,0.8480289364638536,0.6255507759102013,62.858266243391945,72.04231066313916,89.55972011189903,0.2605996154737692,63.0539547959988,72.10205865843197,91.36827158565262,0.0007009542771391999,17.88113808631897,0:45:35,78.4422255861985,72.04231066313916,74.02210006090688,89.55972011189903,89.55972011189903,89.55972011189903,78.51151050841888,72.10205865843197,73.79377673110793,91.36827158565262,91.36827158565262,91.36827158565262,0,16384.0
159,train/val,1.1147126808114673,0.8623989849634792,0.630784227958192,63.07642119370661,72.52295417417895,89.82176376472722,0.267596484442682,62.677277920970965,71.74096037659588,91.13123890257727,0.0006990195960309783,17.924993753433228,0:45:53,78.25992687207953,72.52295417417895,74.27379352514691,89.82176376472722,89.82176376472722,89.82176376472722,78.14734928605085,71.74096037659588,73.55842078702975,91.13123890257727,91.13123890257727,91.13123890257727,0,16384.0
160,train/val,1.1306071501711141,0.8667511392546736,0.6596400175729523,61.85789828799892,71.15141642593076,89.4491220744905,0.267715883332608,62.42951310224514,70.91720126023432,91.12336667845746,0.0006970843197800049,18.501984357833862,0:46:12,77.7407726698016,71.15141642593076,73.15352248084005,89.4491220744905,89.4491220744905,89.4491220744905,78.9838749755204,70.91720126023432,73.33391764322523,91.12336667845746,91.12336667845746,91.12336667845746,0,16384.0
161,train/val,1.0775021343775417,0.8435820211534915,0.584800271074409,63.32306452045664,72.32324912400254,89.96266405842609,0.26744293510979333,62.15336228689131,71.56390722494132,91.14662599425012,0.0006951484463662204,17.76667809486389,0:46:30,79.20654878601047,72.32324912400254,74.50586237765803,89.96266405842609,89.96266405842609,89.96266405842609,77.55011560706937,71.56390722494132,72.99918793724596,91.14662599425012,91.14662599425012,91.14662599425012,0,16384.0
