epoch,phase,train_total_loss,train_seg_loss,train_detail_loss,train_epnet_loss,train_miou,train_macc,train_aacc,val_total_loss,val_miou,val_macc,val_aacc,learning_rate,epoch_time_sec,total_training_time_str,train_Precision_Macro,train_Recall_Macro,train_F1_Macro,train_Precision_Micro,train_Recall_Micro,train_F1_Micro,val_Precision_Macro,val_Recall_Macro,val_F1_Macro,val_Precision_Micro,val_Recall_Micro,val_F1_Micro
53,train/val,3.274867013744686,1.5353760434233623,0.7462250506100447,0.9932659333166869,44.72771285521727,58.85092644370145,65.13462908487872,0.9161920243501663,42.894334468022,59.29870661583379,70.63199977521764,0.0002959199230152446,90.35928416252136,0:29:55,56.538326938350906,58.85092644370145,57.41065820502337,78.88669922939023,78.88669922939023,78.88669922939023,55.87031861820901,59.29870661583379,54.641675359305644,82.78869129854286,82.78869129854286,82.78869129854286
54,train/val,3.258253074210623,1.5332363040550896,0.7416787944410158,0.9833379757145176,45.67630439602491,60.20525725267558,67.27837527329199,0.8977366954088211,47.924374852222314,61.14409230475455,77.05061651247597,0.00029194189645999016,90.34930324554443,0:31:26,56.61824840960893,60.20525725267558,57.75930640547497,80.43881961834644,80.43881961834644,80.43881961834644,59.82776926184526,61.14409230475455,58.631045899285716,87.03795336069508,87.03795336069508,87.03795336069508
55,train/val,3.178113102912903,1.49478988673376,0.7411513244328292,0.9421719124783641,49.79555132216748,62.2398500948914,72.97797095748358,0.8538755393028259,50.25277925118643,58.96825767504329,78.88031394354373,0.00028795783778078554,90.0692458152771,0:32:56,61.01892012591694,62.2398500948914,61.349818467627735,84.37834084135592,84.37834084135592,84.37834084135592,69.50339270847094,58.96825767504329,61.33623623490827,88.19339837299154,88.19339837299154,88.19339837299154
56,train/val,3.1331977870153342,1.4887614250183105,0.7397879770268565,0.9046483739562656,49.73351360040334,61.410780705010296,72.9102079572787,0.8600955075025558,46.19374747390266,58.72422000620132,78.62544501058507,0.00028396764480896164,90.23918557167053,0:34:26,61.557554214291585,61.410780705010296,61.388736729141016,84.33302905435495,84.33302905435495,84.33302905435495,59.753820096381226,58.72422000620132,57.34770794513572,88.03386886557605,88.03386886557605,88.03386886557605
57,train/val,3.161680415920589,1.4833505335061445,0.7421479289946349,0.9361819676730944,48.08311197267571,63.23176279103859,68.87847456982485,0.9075838172435761,40.78464156979196,57.79318241827487,57.411416629627645,0.00027997121202042266,90.32037997245789,0:35:56,58.33520206201522,63.23176279103859,60.179101255785994,81.57164463413744,81.57164463413744,81.57164463413744,56.51745374134093,57.79318241827487,53.26123874980664,72.94441262124032,72.94441262124032,72.9444126212403
58,train/val,3.0896591829216997,1.4490105133989584,0.7292346222245175,0.9114140226789142,47.50676933064883,59.07772034778035,70.15614106439034,0.8547948253154755,52.30835570868819,65.97952714303672,79.68608805446289,0.0002759684303703797,90.09370064735413,0:37:26,60.218187876345276,59.07772034778035,59.49634262447939,82.46089812044094,82.46089812044094,82.46089812044094,63.397156433797164,65.97952714303672,63.495761431997785,88.69477756153277,88.69477756153277,88.69477756153277
59,train/val,3.254155324852985,1.590159491352413,0.7532585496487825,0.9107372695985048,47.405949411444496,59.64462800491883,70.55917987554173,0.8736740428209305,49.33605011687685,63.091290359438354,74.48129429085381,0.0002719591871171457,90.1585750579834,0:38:57,60.39841999350505,59.64462800491883,59.665880707556965,82.73864816543944,82.73864816543944,82.73864816543944,62.10514879391439,63.091290359438354,61.356188016507026,85.37453208788818,85.37453208788818,85.37453208788818
60,train/val,3.050955329252326,1.433401583329491,0.7375367381002592,0.8800170168928478,51.539683568606186,62.96681791689953,73.84237421462151,0.8131466525793075,51.49570532713701,68.07682185709963,77.89352668498837,0.0002679433656340733,90.17750310897827,0:40:27,63.95466558845173,62.96681791689953,63.348579370056825,84.95325095302431,84.95325095302431,84.95325095302431,61.202924428976445,68.07682185709963,62.96281554022378,87.57319969592963,87.57319969592963,87.57319969592963
61,train/val,3.084172619425732,1.464111232239267,0.7414198200339857,0.8786415794621343,49.94101329335665,62.805401926018774,71.1710695778939,0.823945135474205,50.219976372933,62.670208717278456,74.66051465915827,0.00026392084520862976,90.61939024925232,0:41:57,61.685109652184,62.805401926018774,62.10549183621321,83.15782538883589,83.15782538883589,83.15782538883589,63.061477538470044,62.670208717278456,61.976877199830085,85.4921500773712,85.4921500773712,85.4921500773712
62,train/val,3.072045860083207,1.4428135195504064,0.7365676164627075,0.892664711760438,51.03079140621033,64.98972994947316,71.83049367895248,0.8316263025999069,47.09764004234068,60.418816444759585,75.83737673873132,0.0002598915008274931,90.94380593299866,0:43:28,61.661047911776,64.98972994947316,62.96441993126183,83.60622394900446,83.60622394900446,83.60622394900446,59.19260762212753,60.418816444759585,58.98086252011366,86.25853973175975,86.25853973175975,86.25853973175975
