epoch,phase,train_total_loss,train_main_loss,train_aux_loss,train_miou,train_macc,train_aacc,val_total_loss,val_miou,val_macc,val_aacc,learning_rate,epoch_time_sec,total_training_time_str,train_Precision_Macro,train_Recall_Macro,train_F1_Macro,train_Precision_Micro,train_Recall_Micro,train_F1_Micro,val_Precision_Macro,val_Recall_Macro,val_F1_Macro,val_Precision_Micro,val_Recall_Micro,val_F1_Micro
11,train/val,0.39661803249853445,0.26406675632278953,0.331378185686924,57.87575890561031,66.84182444589526,84.95418462784055,0.19909294503182173,63.077190208623676,71.77060918600935,87.71382266382996,0.09171085170735381,1082.5506055355072,3:18:44,77.4531688367077,66.84182444589526,71.04017456415838,91.86511221552828,91.86511221552828,91.86511221552828,82.26520232200961,71.77060918600935,75.55941240961972,93.45483611072535,93.45483611072535,93.45483611072535
12,train/val,0.374544649850264,0.24743626856200632,0.317770947605151,59.787194775385174,68.81194363087822,85.36950167475882,0.22144252898544073,62.6863099372739,70.862175724086,86.15954071887751,0.09095325760829623,1083.3496778011322,3:36:47,78.59565106095431,68.81194363087822,72.89212997314087,92.10738649397074,92.10738649397074,92.10738649397074,83.97079927176738,70.862175724086,75.43180680724507,92.56526996807366,92.56526996807366,92.56526996807366
13,train/val,0.37331411583698587,0.24654082882280068,0.3169332099470943,60.05743381518444,68.80917612302316,85.69399693305164,0.20608401464670897,63.41163369808456,72.07229101457372,87.46403533087357,0.09019496169782865,1083.2955439090729,3:54:50,79.22539073621746,68.80917612302316,73.08460279535639,92.29592593017097,92.29592593017097,92.29592593017097,83.15225574930948,72.07229101457372,76.01982296543773,93.31286950747621,93.31286950747621,93.31286950747621
14,train/val,0.3597626793896623,0.2390255470507764,0.30184282429350967,60.816567439604775,69.86117980491603,85.82202771359945,0.23912163343280554,62.77089923956738,70.11808908285406,85.62614975761362,0.08943595675748564,1083.7723758220673,4:12:54,79.25725141061486,69.86117980491603,73.75241111672244,92.3701336914413,92.3701336914413,92.3701336914413,84.54728756093726,70.11808908285406,75.54354278107462,92.2565596166513,92.2565596166513,92.2565596166513
15,train/val,0.36498371275954783,0.24179724989948692,0.30796615158852186,61.90819675333415,71.05547554324788,85.77510936587825,0.25009222592413427,62.019497242293845,71.02964438105356,84.08507748512145,0.08867623542572073,1082.8234527111053,4:30:57,79.82598850865406,71.05547554324788,74.81083139986924,92.34295127981528,92.34295127981528,92.34295127981528,83.40903947594404,71.02964438105356,74.77880006384476,91.35458303720199,91.35458303720199,91.35458303720199
16,train/val,0.3520043989406709,0.23250704806200312,0.29874337310749327,62.37628138645051,71.20021610133361,86.07839246584497,0.19672453477978707,65.71069754903908,73.60803439163543,87.91539266304859,0.08791579019367991,1083.316727399826,4:49:00,80.52005891857881,71.20021610133361,75.11630021372062,92.51841799057333,92.51841799057333,92.51841799057333,84.70931770725689,73.60803439163543,77.87958747947013,93.56912322844126,93.56912322844126,93.56912322844126
17,train/val,0.32394946812731595,0.2128771787124768,0.27768071900950475,62.97699045258284,71.98404257167851,86.95452210097184,0.1955307417139411,66.80691164363685,77.01129201038647,87.94438836445447,0.08715461340080831,1084.7823495864868,5:07:05,80.63175485423483,71.98404257167851,75.64620483214584,93.02211160638177,93.02211160638177,93.02211160638177,82.59976917737399,77.01129201038647,78.96034100922579,93.58554318090745,93.58554318090745,93.58554318090745
18,train/val,0.34104142507391644,0.22549889510323337,0.2888563194367897,62.76472421384943,71.63752148840253,86.58959526583519,0.18215619437396527,67.60821534366659,77.34574113483266,88.5552493297731,0.08639269723028192,1083.352415561676,5:25:08,80.86382598741437,71.63752148840253,75.47175098713764,92.81288717355383,92.81288717355383,92.81288717355383,83.05490024224113,77.34574113483266,79.46350078393014,93.93029326369448,93.93029326369448,93.93029326369448
19,train/val,0.33529014837826027,0.22281436750661548,0.28118944634315785,63.17693951180316,72.14752246940105,86.55925640324917,0.20012194613367318,64.95995745627852,74.24451611946556,87.35911189158354,0.08563003370425575,1083.5522320270538,5:43:12,80.74352754796222,72.14752246940105,75.80230354322772,92.79545606265788,92.79545606265788,92.79545606265788,82.95337434549745,74.24451611946556,77.42623220684321,93.25312338386233,93.25312338386233,93.25312338386233
20,train/val,0.3342387204502522,0.2196726391371277,0.28641519838068497,63.50844767731883,72.26818617916128,86.72780773839315,0.19372820306569338,66.67135767758775,76.17440897073291,88.42705337852644,0.08486661467891869,1083.7142581939697,6:01:16,81.28528328288681,72.26818617916128,76.06074998701133,92.89222509365007,92.89222509365007,92.89222509365007,83.0879707748564,76.17440897073291,78.59158663498546,93.85812896080004,93.85812896080004,93.85812896080004
21,train/val,0.3296618986957492,0.21765646335581804,0.2800135826234779,63.802223023883485,72.8333441999561,86.78402641550707,0.19307953760400415,65.21731837032225,72.53444075755093,88.06029467598844,0.08410243183934575,1085.661453962326,6:19:21,81.01758898317651,72.8333441999561,76.36491651097064,92.92446263306607,92.92446263306607,92.92446263306607,85.51333813749751,72.53444075755093,77.20887919526413,93.65112909953552,93.65112909953552,93.65112909953552
22,train/val,0.31348726178426106,0.2068815225711507,0.26651434320768574,63.27731434076893,72.14004488361641,87.45881085872796,0.18754469801485538,67.60446577138538,76.70471229994192,88.37112518226914,0.08333747669413688,1083.4668209552765,6:37:25,80.90394849455201,72.14004488361641,75.85417296547247,93.3098961399455,93.3098961399455,93.3098961399455,83.88641402630557,76.70471229994192,79.47494675607332,93.82661498333215,93.82661498333215,93.82661498333215
23,train/val,0.3208203665566428,0.21217750727995058,0.27160714186161816,65.05629998619698,73.96779142021536,87.19832027269092,0.20257092928886414,67.89042593097608,76.54620192216927,87.53292450398573,0.08257174056983133,1083.4177281856537,6:55:28,81.92010166998685,73.96779142021536,77.43219125829779,93.161434510384,93.161434510384,93.161434510384,84.45800160607823,76.54620192216927,79.75665727290809,93.35206042939446,93.35206042939446,93.35206042939446
24,train/val,0.3046204059709818,0.2000858639345004,0.2613363490285253,64.56416254151534,73.34370658606313,87.65644426822205,0.17909799954295158,68.19246117828841,76.92616518182848,88.70291961197108,0.08180521460508584,1082.4017448425293,7:13:30,81.75084839832678,73.34370658606313,76.949708937789,93.42225854277885,93.42225854277885,93.42225854277885,84.11417281545837,76.92616518182848,80.02085414635701,94.0132985693814,94.0132985693814,94.0132985693814
25,train/val,0.30878996727054925,0.2039729865905456,0.2620424466431842,66.12241774094207,74.82374089802703,87.57228111348138,0.1822562032341957,68.91348662985457,79.25511758010924,88.60600032091784,0.08103788974460405,1082.6659846305847,7:31:33,82.80367761842636,74.82374089802703,78.26103407837701,93.37443741007776,93.37443741007776,93.37443741007776,82.51307457249443,79.25511758010924,80.58195785096697,93.9588350001087,93.9588350001087,93.9588350001087
26,train/val,0.29455751881865183,0.1945427053663742,0.2500370290523699,65.64585824354012,74.57418307072894,87.89259858415697,0.178235242433846,69.21560837715974,77.02370595707733,88.97895512301824,0.08026975673280368,1081.1365575790405,7:49:34,82.03397273334787,74.57418307072894,77.83035918698552,93.55621162990083,93.55621162990083,93.55621162990083,85.7412678510151,77.02370595707733,80.67684431635455,94.16810995181581,94.16810995181581,94.16810995181581
27,train/val,0.2953106816194165,0.19300926035293894,0.2557535485039442,65.92061347055508,74.96623845871176,87.96735097878522,0.18351734201610087,67.2693694608612,74.9586720675241,88.42989626114921,0.0795008061072074,1082.123886346817,8:07:36,82.24404449958527,74.96623845871176,78.16033605731197,93.59854306688993,93.59854306688993,93.59854306688993,86.20349987022028,74.9586720675241,78.96016087665005,93.85973034617844,93.85973034617844,93.85973034617844
28,train/val,0.3119148910170886,0.2069052333750016,0.26252413876780584,64.81007762673906,73.23455964894299,87.86374826471344,0.1857116378247738,68.64360010092518,78.5264685824259,88.31816366130337,0.07873102819154207,1082.6959176063538,8:25:39,82.62828410530874,73.23455964894299,77.2091154646641,93.53986500994023,93.53986500994023,93.53986500994023,83.65934014628857,78.5264685824259,80.3180866689834,93.79675538908354,93.79675538908354,93.79675538908354
29,train/val,0.28829532012684117,0.1892150124020138,0.24770076471933922,66.03290652252659,74.71874377774049,88.37040810443771,0.1799716197475791,67.93516557465973,77.1210530332019,88.7747333131778,0.0779604130885303,1082.9010598659515,8:43:42,82.74351450928023,74.71874377774049,78.21160143160708,93.82621080848617,93.82621080848617,93.82621080848617,84.52970317067715,77.1210530332019,79.67036612044099,94.0536180399739,94.0536180399739,94.0536180399739
30,train/val,0.3008283737022242,0.1985844134289844,0.2556098949767915,66.32402936887675,75.03811088639642,87.8805899501797,0.16913921092450618,70.24532462976777,79.27302718793312,89.41731218712835,0.07718895067235705,1082.774376153946,9:01:45,82.9732872134406,75.03811088639642,78.48738542000643,93.5494081357558,93.5494081357558,93.5494081357558,84.84828207600519,79.27302718793312,81.56449015007894,94.41303031350331,94.41303031350331,94.41303031350331
31,train/val,0.29923702072960945,0.19548482391620012,0.25938048695477767,66.63194851254424,75.4961362787121,87.99916367318804,0.1727341305166483,68.16736991767387,76.42570625258823,89.20391250781708,0.07641663058079272,1082.6739542484283,9:19:47,83.00248786254232,75.4961362787121,78.77633813475072,93.6165480248232,93.6165480248232,93.6165480248232,85.70014488081654,76.42570625258823,79.65025387591189,94.29394067538807,94.29394067538807,94.29394067538807
32,train/val,0.28956400453994235,0.18966053001001407,0.2497586821968133,67.69010800904266,76.47063524892653,88.2905615861697,0.17636515605449676,69.07179447381773,77.59794710988992,88.95362282470883,0.07564344220695324,1077.7672400474548,9:37:45,83.34357208930025,76.47063524892653,79.53844543859333,93.78118673862919,93.78118673862919,93.78118673862919,85.39571777132062,77.59794710988992,80.56526880080605,94.15392147017005,94.15392147017005,94.15392147017005
33,train/val,0.27688018077760235,0.1816128828946724,0.23816824007576434,66.9220813620531,75.37867273637447,88.77632807122427,0.17799966245889665,67.09177647822987,75.42600043800272,88.82108558336395,0.0748693746906759,1078.6339874267578,9:55:44,83.50962908117171,75.37867273637447,78.92458546987896,94.05451306132987,94.05451306132987,94.05451306132987,85.07839888879212,75.42600043800272,78.79713270994203,94.07962602158614,94.07962602158614,94.07962602158614
34,train/val,0.2703672818283387,0.17643104672867857,0.2348405838879508,69.23789900044274,77.71299932680054,88.85752274636553,0.16899692506343125,69.04732194394246,76.5012647269175,89.21947863006395,0.07409441690948863,1076.5211589336395,10:13:40,84.59202742198262,77.71299932680054,80.79040413184784,94.1000617335224,94.1000617335224,94.1000617335224,86.57358785247786,76.5012647269175,80.56159206806566,94.30263657421197,94.30263657421197,94.30263657421197
35,train/val,0.27268823117729235,0.17872996831584595,0.23489565323103814,69.19413392357438,77.77727219477498,88.87679452914611,0.18922500137984752,70.05370018243434,78.91399875876189,88.25921354502864,0.0733185574691482,1076.632125377655,10:31:37,84.37798065036034,77.77727219477498,80.73840658687219,94.11086708741372,94.11086708741372,94.11086708741372,85.02109369302705,78.91399875876189,81.4016762645343,93.76349968010295,93.76349968010295,93.76349968010295
36,train/val,0.2713873245363157,0.17724512241625434,0.23535550019447646,69.4433623558212,78.00542135516517,89.05481647905638,0.19426984759420157,69.48179287464869,78.58468460833399,87.77521695245774,0.072541784693722,1076.6472480297089,10:49:34,84.39299171071963,78.00542135516517,80.90278760785694,94.21057673917758,94.21057673917758,94.21057673917758,84.61925893929173,78.58468460833399,80.81435332567686,93.48967172242043,93.48967172242043,93.48967172242043
37,train/val,0.2767087913192834,0.18153540995886402,0.23793344766718275,68.14189655192435,76.76589921913617,88.77259804743652,0.17565623722970486,69.84276173653775,77.18108257734713,88.85213846140081,0.07176408661518509,1076.1301527023315,11:07:30,83.9094840897541,76.76589921913617,79.93136137652583,94.05241964739916,94.05241964739916,94.05241964739916,86.9287366582717,77.18108257734713,81.09460688945435,94.09704246432048,94.09704246432048,94.09704246432048
38,train/val,0.27029077759326986,0.17538019895262982,0.23727644259447048,69.49046165243448,78.21880166041966,89.02764426898794,0.17086360672861337,69.69737058692168,77.33138685854769,89.07150391552231,0.07098545096250324,1076.927500963211,11:25:27,84.14987571982616,78.21880166041966,80.91365312075595,94.19536979712963,94.19536979712963,94.19536979712963,86.61050514165606,77.33138685854769,81.03739930104884,94.21991370557852,94.21991370557852,94.21991370557852
39,train/val,0.26823755650935793,0.17619250722138038,0.23011261711389366,67.4113214572468,75.6309620295986,89.0556918430621,0.1698822994492948,71.35686080419799,81.37716812741152,89.26428454015729,0.0702058651501696,1077.061292886734,11:43:24,83.96734098170823,75.6309620295986,79.25516023679326,94.21106656443705,94.21106656443705,94.21106656443705,84.24908323374815,81.37716812741152,82.22295627662278,94.32765907951067,94.32765907951067,94.32765907951067
40,train/val,0.2739652631567602,0.1794706129399457,0.23623662209482746,69.59651012054637,78.12200238769522,89.00462963345454,0.17414623472839594,70.65774023850182,79.67973206407538,89.00588554728114,0.0694253162661607,1076.7006211280823,12:01:20,84.73079701205185,78.12200238769522,81.09968026485653,94.18248622381934,94.18248622381934,94.18248622381934,85.10045721449427,79.67973206407538,81.8333812164235,94.1831893642441,94.1831893642441,94.18318936424409
41,train/val,0.26556291997998893,0.1734387600730551,0.23031039461092653,68.27105919335482,76.78542891417702,89.06402608380552,0.17640852726995945,70.65504002120407,79.02150643547094,88.85799818539132,0.0686437910592748,1076.6290509700775,12:19:17,84.06029035854137,76.78542891417702,80.0070870900493,94.2157299076309,94.2157299076309,94.2157299076309,85.96978829946161,79.02150643547094,81.83188838578457,94.10032833045747,94.10032833045747,94.10032833045747
42,train/val,0.26030430283144407,0.1703513463672248,0.22488238495632396,69.67957894121282,78.32371445632953,89.25319000551909,0.16226132026687265,69.0751336924586,77.10424262214799,89.6615218672456,0.06786127592581251,1077.4713950157166,12:37:15,84.57565987892639,78.32371445632953,81.16817887127412,94.32146428064567,94.32146428064567,94.32146428064567,86.22945002781286,77.10424262214799,80.28766427643728,94.54898493327978,94.54898493327978,94.54898493327978
43,train/val,0.2668520029516491,0.17494245043065756,0.22977387757437015,69.48581312691009,77.87282155709072,89.13356040473236,0.15857648028433322,71.91573340688912,79.69398971040297,89.76861475421998,0.06707775689555683,1076.8175370693207,12:55:11,84.8136671389479,77.87282155709072,80.98235936740362,94.25462114073557,94.25462114073557,94.25462114073557,86.91382362208945,79.69398971040297,82.80432657122854,94.60849452949253,94.60849452949253,94.60849452949253
44,train/val,0.2698361992575454,0.17708480029060644,0.23187849137283206,69.88381223943462,78.45036604068535,88.87836465111292,0.1615656802393496,71.54081017918789,79.4049955703911,89.62697249303231,0.06629321961700618,1077.5509510040283,13:13:09,84.64876112048792,78.45036604068535,81.26676547711261,94.11174733038882,94.11174733038882,94.11174733038882,86.79752007133918,79.4049955703911,82.38380638698253,94.52977212545602,94.52977212545602,94.52977212545602
45,train/val,0.25782621702744246,0.16851036404663472,0.22328962846618414,70.41601552398635,78.92006482625882,89.27794804216661,0.1760792468599975,71.04635834687204,78.99411994612645,88.85414319595431,0.06550764934180986,1078.6025986671448,13:31:08,84.9480262447008,78.92006482625882,81.65335745971308,94.33528730169624,94.33528730169624,94.33528730169624,86.55414621709265,78.99411994612645,82.19075652163683,94.09816665103249,94.09816665103249,94.09816665103249
46,train/val,0.2535634347072927,0.16610713407933392,0.21864074854294205,70.82435572710291,79.13789786665684,89.56498889756843,0.16253200644999743,70.82818159153481,78.31001594030697,89.63088243040862,0.06472103090835231,1078.0159759521484,13:49:06,85.38147090193165,79.13789786665684,81.97887783958404,94.49528567320512,94.49528567320512,94.49528567320512,87.23885277782225,78.31001594030697,81.93176958126035,94.5319467817186,94.5319467817186,94.5319467817186
47,train/val,0.24735208235746192,0.16063693718685346,0.21678786010562212,71.33403984421031,79.78691565123077,89.76205215075626,0.1737562088817358,70.49533639783355,77.90569129295345,89.12517051999835,0.06393334872442681,1077.6562550067902,14:07:03,85.4929574149309,79.78691565123077,82.37847086007949,94.60484974039477,94.60484974039477,94.60484974039477,87.16953260568681,77.90569129295345,81.55966460935248,94.24993011236876,94.24993011236876,94.24993011236876
48,train/val,0.24704149099619258,0.16096848275990958,0.2151825161501715,71.54861946395971,79.99167833516661,89.70718644676282,0.1648046534433961,72.21311785642935,80.78994117382922,89.35809901211672,0.06314458674893553,1076.6589460372925,14:25:00,85.55941656975801,79.99167833516661,82.51388695041528,94.57436813753726,94.57436813753726,94.57436813753726,85.96673747121724,80.78994117382922,83.04800315532465,94.3800127676597,94.3800127676597,94.3800127676597
49,train/val,0.24938288181469034,0.16321700380735535,0.21541469135066768,70.95531340838603,79.21746385896157,89.6976883143796,0.16280465952306986,70.67943618981775,79.01561112531365,89.55814620344053,0.06235472847254634,1078.9755070209503,14:42:59,85.63390516406285,79.21746385896157,82.10116822732455,94.56908949330646,94.56908949330646,94.56908949330646,85.77645877560735,79.01561112531365,81.90948172738885,94.49147715057684,94.49147715057684,94.49147715057684
50,train/val,0.2518026271951463,0.1640238053025709,0.2194470515876768,70.98614222349555,79.72069543229637,89.58900484004376,0.15956234769523145,71.86005206153813,80.02586779006911,89.78172074615588,0.06156375689723185,1076.3138868808746,15:00:55,85.0900930194473,79.72069543229637,82.15921573011575,94.50865034671183,94.50865034671183,94.50865034671183,86.54943689977165,80.02586779006911,82.73219435041813,94.61577268154731,94.61577268154731,94.61577268154731
51,train/val,0.25173811772844495,0.16550244103112555,0.21558918741174046,70.72369827497602,79.24293529355182,89.45227383231091,0.1705431624017656,70.9882777564134,78.78945818790481,89.19808516747,0.06077165451460892,1077.1105253696442,15:18:52,85.13514728037487,79.24293529355182,81.9029819677944,94.43251540120065,94.43251540120065,94.43251540120065,86.8159368456357,78.78945818790481,81.987484330268,94.29068490679036,94.29068490679036,94.29068490679036
52,train/val,0.24994053824904305,0.16328144976624964,0.2166477171059074,71.49537755287636,79.9504476792687,89.7153638257648,0.15650803665816784,71.57216013806216,80.2212016793498,89.95634979130128,0.05997840328298988,1076.2819030284882,15:36:49,85.57233365766761,79.9504476792687,82.50636095816462,94.57891234171174,94.57891234171174,94.57891234171173,86.00281725242601,80.2212016793498,82.48886930099587,94.71265360714008,94.71265360714008,94.71265360714008
53,train/val,0.23942885268918002,0.1567842452564523,0.2066115152125861,73.43454310449592,81.64295902378753,90.08619050238823,0.15771679984778167,72.81176576926029,80.74637698010002,89.88073984418337,0.059183984603048925,1076.3545978069305,15:54:45,86.48959342872409,81.64295902378753,83.88969180701305,94.78457142446274,94.78457142446274,94.78457142446274,87.04910663151816,80.74637698010002,83.478690104776,94.67072849825605,94.67072849825605,94.67072849825605
54,train/val,0.23953368831563693,0.15587979195001908,0.20913473649981362,72.11648780590664,80.04926478759768,90.00662513756927,0.16315737492591142,71.31235655007714,80.46287236543598,89.5652879202852,0.05838837929199803,1076.7645344734192,16:12:42,86.31227915048704,80.04926478759768,82.88319969482507,94.74051241360911,94.74051241360911,94.74051241360911,85.55417140409386,80.46287236543598,82.38584447828235,94.49545209769484,94.49545209769484,94.49545209769484
55,train/val,0.2408243816260752,0.15707278059120336,0.20937899819361677,72.61914497021195,80.96721211874184,90.02043829521105,0.15519804407656193,72.22745871213905,79.7724692969024,89.90439745798851,0.05759156755615711,1077.09930062294,16:30:39,86.051000707034,80.96721211874184,83.31136507204194,94.74816404260422,94.74816404260422,94.74816404260422,87.32461981407414,79.7724692969024,82.95348870913108,94.68385004394389,94.68385004394389,94.68385004394389
56,train/val,0.251128655951658,0.1648166490018508,0.2157800130736491,71.22344741582994,79.43254989385387,89.5715469240119,0.1729788362234831,70.98137181864553,78.94809564502118,89.10963063436131,0.05679352896179233,1076.2967503070831,16:48:35,85.67142000499001,79.43254989385387,82.27752622904872,94.49893549680837,94.49893549680837,94.49893549680837,86.46303612378595,78.94809564502118,82.07345548380826,94.2412402112429,94.2412402112429,94.2412402112429
57,train/val,0.24588392272080523,0.16121812127893834,0.21166449947321503,71.3775485584208,79.65453558673893,89.81735284636055,0.16517891564965248,71.49814041892613,79.44912451614134,89.48765662875701,0.05599424240408453,1077.2309567928314,17:06:32,85.77398123514813,79.65453558673893,82.39931660892601,94.63555517925626,94.63555517925626,94.63555517925626,86.5764386487576,79.44912451614134,82.36791520240953,94.45222788741394,94.45222788741394,94.45222788741394
58,train/val,0.23923555207166322,0.15630723410940503,0.20732079153328073,72.1763392760887,80.54440782259312,90.05612475842864,0.15398984698206186,72.56485019655298,80.10083255027233,89.97791823655717,0.055193686074075946,1076.55894780159,17:24:29,85.86439880998734,80.54440782259312,82.99126906017625,94.76792697198759,94.76792697198759,94.76792697198759,87.33434187169706,80.10083255027233,83.24032998332027,94.72460701934658,94.72460701934658,94.72460701934658
59,train/val,0.22496222220386286,0.1469253363499885,0.19509221093695317,73.35940499658469,81.76796179924831,90.50299148218028,0.15526331104710697,73.28820319768322,81.88082939944191,90.03292631225314,0.05439183742342914,1076.7760457992554,17:42:26,86.156220897345,81.76796179924831,83.82196679483273,95.01477197605684,95.01477197605684,95.01477197605684,86.4667632739614,81.88082939944191,83.75335962710564,94.75508066882608,94.75508066882608,94.75508066882608
60,train/val,0.23927599696721819,0.15564429013543307,0.20907926262201643,73.30436013921899,81.60200798562913,90.09764971929359,0.1612879032418132,72.45852892386165,80.10243422872266,89.58085457788876,0.05358867312681466,1078.3620865345001,18:00:24,86.3494946661448,81.60200798562913,83.7726235046354,94.79091388277095,94.79091388277095,94.79091388277095,87.32547267192317,80.10243422872266,83.130966595116,94.50411517275307,94.50411517275307,94.50411517275307
61,train/val,0.24472647180959892,0.1602513093354773,0.211187902122746,72.39815007257349,80.56679279672836,89.96185306582551,0.1627028854638338,72.69316330486272,81.48330682752498,89.60470841234319,0.05278416904172595,1080.5665981769562,18:18:25,86.03222066357279,80.56679279672836,83.0515580694491,94.71570382570648,94.71570382570648,94.71570382570648,85.99611406065911,81.48330682752498,83.32076382982414,94.51738742423545,94.51738742423545,94.51738742423545
62,train/val,0.2269276502769548,0.1469919279458223,0.19983930182195422,73.57993055924436,81.70183427672832,90.4171766165769,0.14987314228713514,73.90650104632954,82.54627100398591,90.31463125811689,0.05197830016549862,1078.8895363807678,18:36:23,86.76175478712871,81.70183427672832,84.0343858412244,94.96745852779918,94.96745852779918,94.96745852779918,86.38440181801145,82.54627100398591,84.24844732492609,94.91086487788361,94.91086487788361,94.91086487788361
63,train/val,0.23482289298662382,0.1539670192807532,0.2021396796368739,73.0334717787332,81.29196163524611,90.20876102981961,0.15725624072551728,73.00031479277843,81.46713159756779,89.85215692835557,0.05117104058928822,1079.1366415023804,18:54:23,86.38113872205003,81.29196163524611,83.63220944598295,94.85237224764565,94.85237224764565,94.85237224764565,86.49346628856605,81.46713159756779,83.63527620053318,94.65487080271944,94.65487080271944,94.65487080271944
64,train/val,0.2371617938694372,0.15413217086385042,0.20757405340005144,73.1417209920792,81.32377402385178,90.10377175309067,0.15813559452444315,73.27280390669205,80.93773105872313,90.00718942042735,0.05036236344873385,1081.0025782585144,19:12:24,86.44791351873353,81.32377402385178,83.65956520929917,94.79430199850917,94.79430199850917,94.79430199850918,87.45635786106331,80.93773105872313,83.7759763950357,94.74082501296219,94.74082501296219,94.74082501296219
