Epoch,Phase,Train_Total_Loss,Train_Main_OHEM_Loss,Train_Aux_Loss,Validation_Loss,Train_mIoU,Validation_mIoU,Train_mAcc,Validation_mAcc,Train_aAcc,Validation_aAcc,Train_Precision_Macro,Validation_Precision_Macro,Train_Recall_Macro,Validation_Recall_Macro,Train_F1_Macro,Validation_F1_Macro,Train_Precision_Micro,Validation_Precision_Micro,Train_Recall_Micro,Validation_Recall_Micro,Train_F1_Micro,Validation_F1_Micro,Learning_Rate,Epoch_Time_sec,Cumulative_Training_Time
110,train/val,1.0347330957651137,0.8367382049560547,0.4949872173368931,0.2562840166032289,61.58406568391017,47.57647068005377,70.34502536715542,54.78339122889155,91.63069426864155,91.48933880283873,80.34754346345214,63.47277378393195,70.34502536715542,54.78339122889155,74.2355883245281,67.48750235166237,91.63069426864155,91.48933880283873,91.63069426864155,91.48933880283873,91.63069426864155,91.48933880283873,0.0008971876270537236,7.408506631851196,0:13:51
111,train/val,1.0598354026675225,0.8666337162256241,0.48300420343875883,0.2554277471125404,61.23606191114711,48.272771904799654,69.62548839521826,55.52768658836836,91.73138510558731,91.34749352492506,81.10621782226556,68.27621404355465,69.62548839521826,55.52768658836836,73.93301314079812,68.54007681012557,91.73138510558731,91.34749352492506,91.73138510558731,91.34749352492506,91.73138510558731,91.34749352492506,0.0008962465446345255,7.567295074462891,0:13:58
112,train/val,0.984195026755333,0.8110166594386101,0.43294589668512345,0.26574076865454305,66.0141741990047,47.38117210318231,74.91974355546898,54.59658441706142,92.21508908776971,91.23004177356749,81.48588074297871,72.02160488366857,74.91974355546898,54.59658441706142,77.85157523223984,67.5947867734474,92.21508908776971,91.23004177356749,92.21508908776971,91.23004177356749,92.21508908776971,91.23004177356749,0.0008953053524067967,7.684392929077148,0:14:06
113,train/val,1.038171261548996,0.8470333516597748,0.47784478291869165,0.25576417858821454,64.81898771666539,47.698571134284414,72.56921562894665,54.38611468272829,92.16392426888356,91.52267532798669,83.94771012807531,64.51366278459851,72.56921562894665,54.38611468272829,76.72702261302693,72.12052285093809,92.16392426888356,91.52267532798669,92.16392426888356,91.52267532798669,92.16392426888356,91.52267532798669,0.0008943640502294313,7.5630223751068115,0:14:14
114,train/val,1.0003560870885848,0.8220408380031585,0.44578811526298523,0.24316055776392081,61.39538636052082,48.88099272149682,69.25373717959448,55.84983099448705,92.37611495524904,92.02130852490787,75.96658510261966,64.94304727404682,69.25373717959448,55.84983099448705,75.90056583255678,68.98596151043282,92.37611495524904,92.02130852490787,92.37611495524904,92.02130852490787,92.37611495524904,92.02130852490787,0.0008934226379609764,7.548435211181641,0:14:21
115,train/val,1.020438200235367,0.8420845299959183,0.44588417932391167,0.26111710410927735,64.2575996242474,47.60958949690881,72.39669307191231,54.17418195605119,92.1142562786858,91.35048377073214,82.48023534391088,64.78944088194297,72.39669307191231,54.17418195605119,76.2716397971468,72.19968691377923,92.1142562786858,91.35048377073214,92.1142562786858,91.35048377073214,92.11425627868579,91.35048377073214,0.0008924811154596326,7.711682319641113,0:14:29
116,train/val,1.0340350463986396,0.8433839112520218,0.4766278207302094,0.2550112156495513,63.49823212875688,47.40181941390224,71.83706782453915,54.17761794017245,91.6006068931653,91.61309836399712,81.49112658366128,63.86279307501225,71.83706782453915,54.17761794017245,75.70406761394904,67.30655827598243,91.6006068931653,91.61309836399712,91.6006068931653,91.61309836399712,91.6006068931653,91.61309836399712,0.0008915394825832508,7.604820251464844,0:14:37
117,train/val,1.024767342209816,0.8359445348381996,0.47205699533224105,0.24964682575698988,64.50268508981829,47.44592848144669,73.1711764929351,53.62905308727305,91.79715286157197,91.86123883609203,81.2943173349159,68.8903873696964,73.1711764929351,53.62905308727305,75.93186628878375,67.24049465058977,91.79715286157197,91.86123883609203,91.79715286157197,91.86123883609203,91.79715286157197,91.86123883609203,0.0008905977391893318,7.533629655838013,0:14:44
118,train/val,1.0415833979845046,0.8451758950948716,0.4910187430679798,0.24600746663753906,64.46180006662937,48.0915472800236,73.03192784247182,54.38546657583373,91.79506878861413,91.94036662077924,81.64140500716208,68.7786925251475,73.03192784247182,54.38546657583373,76.25833550353158,72.40908791989844,91.79506878861413,91.94036662077924,91.79506878861413,91.94036662077924,91.79506878861413,91.94036662077924,0.0008896558851350237,7.660259962081909,0:14:52
119,train/val,0.9914669498801232,0.8142364114522934,0.4430763408541679,0.24439554939289687,64.93668126701813,47.89833482683332,72.78629324251003,54.821264385183945,92.61590383090146,91.88657548284704,82.99738118631487,64.14777285364445,72.78629324251003,54.821264385183945,76.44036317656318,72.28973154660608,92.61590383090146,91.88657548284704,92.61590383090146,91.88657548284704,92.61590383090147,91.88657548284704,0.0008887139202771232,7.5629448890686035,0:14:59
120,train/val,0.9952717155218125,0.8213397592306138,0.43482987880706786,0.2551321521780335,64.34255777351406,47.921844087719215,72.78992000156708,55.03083868570947,92.53754725899614,91.47864825799597,81.61424097569828,65.2081389630541,72.78992000156708,55.03083868570947,76.58696366334493,67.98882255458427,92.53754725899614,91.47864825799597,92.53754725899614,91.47864825799597,92.53754725899614,91.47864825799597,0.0008877718444720718,7.625964879989624,0:15:07
121,train/val,0.99793082177639,0.8151428744196891,0.45696984604001045,0.2418545506142514,67.9463244151262,48.68919035106618,76.9337298794522,55.53035663058431,92.74006240254327,91.93201168537021,83.02887948464414,68.49326732088544,76.9337298794522,55.53035663058431,79.64896491489073,68.72177777180482,92.74006240254327,91.93201168537021,92.74006240254327,91.93201168537021,92.74006240254327,91.93201168537021,0.0008868296575759555,7.56179666519165,0:15:14
122,train/val,0.9959090277552605,0.8218292504549026,0.43519944325089455,0.24794646585538727,66.21509533021035,47.49056729023313,75.82850857198153,54.475176272268286,92.63811551557188,91.69178232741427,81.35492758535086,64.39184094207833,75.82850857198153,54.475176272268286,78.16153608284344,67.28848823834667,92.63811551557188,91.69178232741427,92.63811551557188,91.69178232741427,92.63811551557188,91.69178232741427,0.0008858873594445045,7.572113275527954,0:15:22
123,train/val,0.9873578190803528,0.8184619277715683,0.4222397066652775,0.2383618510199207,65.53361213149043,48.11129677871106,73.42407705310796,54.86517165945194,92.96293354399762,92.07794566673438,81.40302730146956,64.66621793678932,73.42407705310796,54.86517165945194,76.64123492996927,67.9934210282721,92.96293354399762,92.07794566673438,92.96293354399762,92.07794566673438,92.96293354399762,92.07794566673438,0.0008849449499330895,7.389836311340332,0:15:29
124,train/val,0.9918598368763923,0.8301562398672104,0.4042589981108904,0.2479657319893584,64.79029706198772,48.23487279898935,73.75102922389152,55.40147610104492,92.83813029733281,91.66288401496698,81.18061809426543,69.37938275924326,73.75102922389152,55.40147610104492,76.9015172479893,68.42268319106496,92.83813029733281,91.66288401496698,92.83813029733281,91.66288401496698,92.83813029733281,91.66288401496698,0.0008840024288967224,7.441856145858765,0:15:37
125,train/val,0.963811756670475,0.8074071258306503,0.3910115722566843,0.24995340721831746,61.0262506750501,48.08538117457529,68.47417775154898,55.0065845434118,92.9477997876993,91.72215634558454,79.64460333574482,65.19793380834156,68.47417775154898,55.0065845434118,72.33981656324654,68.3787755343318,92.9477997876993,91.72215634558454,92.9477997876993,91.72215634558454,92.94779978769931,91.72215634558454,0.0008830597961900546,7.647869110107422,0:15:45
126,train/val,1.0267796233296393,0.8506880283355713,0.44022897630929947,0.24844494128771635,64.94773121612751,48.79192194941406,73.41782098456994,55.94818558889336,92.05708571459546,91.69010690211977,82.33103884909725,67.40830243712557,73.41782098456994,55.94818558889336,77.25253914976292,69.1846866875327,92.05708571459546,91.69010690211977,92.05708571459546,91.69010690211977,92.05708571459546,91.69010690211977,0.000882117051667376,7.601635932922363,0:15:52
127,train/val,0.9780599877238274,0.8003006517887116,0.4443983413279057,0.24597028186991776,67.30248174676487,48.886045048066926,76.31988878041086,55.7628051299805,92.6191318471038,91.95906259178085,82.31087100728,65.19804407483788,76.31988878041086,55.7628051299805,78.84406955907693,73.90611577733299,92.6191318471038,91.95906259178085,92.6191318471038,91.95906259178085,92.6191318471038,91.95906259178084,0.0008811741951826112,7.516515731811523,0:16:00
128,train/val,1.0274401500821113,0.8520578145980835,0.43845584988594055,0.24514877433347199,66.90751337283467,48.068160148989406,75.14197192848101,54.50588708219788,92.45618191966228,92.04797663547306,83.56326873225983,65.15095353524039,75.14197192848101,54.50588708219788,78.75466162886842,72.71524302858067,92.45618191966228,92.04797663547306,92.45618191966228,92.04797663547306,92.4561819196623,92.04797663547306,0.000880231226589321,7.63752293586731,0:16:07
129,train/val,0.9687742680311203,0.8013752922415733,0.41849744096398356,0.23814689091203273,68.90090644467728,48.68263081382757,77.4976089101174,55.32396167374255,92.93376643118643,92.04833724025498,83.94940511817177,65.19911385928798,77.4976089101174,55.32396167374255,80.31902182943269,73.50012179262836,92.93376643118643,92.04833724025498,92.93376643118643,92.04833724025498,92.93376643118643,92.04833724025498,0.0008792881457407014,7.650327205657959,0:16:15
130,train/val,0.990103705227375,0.8083815321326255,0.45430542416870595,0.23626823816762785,68.65763200986144,49.10761161034045,77.17900337830723,55.94224550016742,92.3596511949336,92.14160628015973,83.62947044568614,65.25390497816362,77.17900337830723,55.94224550016742,80.08395142182864,69.3609822572622,92.3596511949336,92.14160628015973,92.3596511949336,92.14160628015973,92.3596511949336,92.14160628015973,0.0008783449524895794,7.638022184371948,0:16:23
131,train/val,0.9944730207324028,0.8213414713740349,0.4328288592398167,0.24275456358874212,64.0714874944607,49.041742546936526,72.92741443721009,56.25982971480433,92.41577681006567,91.98892621549054,81.7676139308511,64.86098658972752,72.92741443721009,56.25982971480433,75.63774467475353,74.00433165987904,92.41577681006567,91.98892621549054,92.41577681006567,91.98892621549054,92.41577681006565,91.98892621549054,0.0008774016466884135,7.64218807220459,0:16:30
132,train/val,0.9824566304683685,0.8240637823939323,0.3959821242839098,0.24830213832671835,61.270249922675504,48.665932095762024,69.85581157497033,55.751509316584134,92.58633607577647,91.69842855093354,81.88635536658634,64.83671371296244,69.85581157497033,55.751509316584134,73.05927650465577,73.49216625220626,92.58633607577647,91.69842855093354,92.58633607577647,91.69842855093354,92.58633607577647,91.69842855093356,0.0008764582281892924,7.728295564651489,0:16:38
133,train/val,1.0102814376354217,0.828724880516529,0.4538913734257221,0.24603646324946296,67.20153250084851,48.51579667315603,75.47982377980583,55.3163219834893,92.5218093526235,91.78877946598759,83.11271365706783,65.91060044337591,75.47982377980583,55.3163219834893,78.67090815162531,68.64735118013286,92.5218093526235,91.78877946598759,92.5218093526235,91.78877946598759,92.52180935262352,91.78877946598759,0.0008755146968439328,7.542925596237183,0:16:45
134,train/val,1.017052413523197,0.8405336707830429,0.44129685312509537,0.2397775078117398,64.20745685906495,49.044824495595975,73.14343640833332,56.559961711075246,92.44877709823025,91.97370869369308,80.97453937925805,64.53743343811055,73.14343640833332,56.559961711075246,76.54487213102644,69.38653812974214,92.44877709823025,91.97370869369308,92.44877709823025,91.97370869369308,92.44877709823025,91.97370869369308,0.000874571052503679,7.7463648319244385,0:16:53
135,train/val,0.9763564139604568,0.8091495186090469,0.41801722794771196,0.24618132711879998,64.71843940667831,48.96569690971073,72.54898614115993,55.47218209684024,92.95523470224123,91.87741057362014,80.18601313341058,74.18463061079323,72.54898614115993,55.47218209684024,75.72640600831895,69.22159300424907,92.95523470224123,91.87741057362014,92.95523470224123,91.87741057362014,92.95523470224123,91.87741057362014,0.0008736272950195003,7.6787872314453125,0:17:01
136,train/val,0.9795404672622681,0.8133046105504036,0.4155896224081516,0.24122219783940593,66.44064566013296,49.24660638712808,74.9268276424931,55.99662047355092,92.56113090929492,91.88734662230377,82.56837432474852,67.47955758129685,74.9268276424931,55.99662047355092,78.25029593295585,69.47276265400752,92.56113090929492,91.88734662230377,92.56113090929492,91.88734662230377,92.56113090929492,91.88734662230377,0.0008726834242419913,7.603139162063599,0:17:09
137,train/val,1.0124467253684997,0.8389012515544891,0.43386365920305253,0.2353654170700817,65.6439154939735,49.436864855955584,73.46862199228538,56.09061377669512,92.62728897036654,92.17589702103834,82.26591226691782,66.36311339175921,73.46862199228538,56.09061377669512,76.791501605117,69.72822103815889,92.62728897036654,92.17589702103834,92.62728897036654,92.17589702103834,92.62728897036655,92.17589702103834,0.0008717394400213688,7.632206201553345,0:17:16
138,train/val,0.9717982366681099,0.8017783522605896,0.42504970356822014,0.2605303138786545,63.15658724449374,47.751646087031425,72.47925819909496,54.99503654561087,92.58412753614155,91.18321862957534,80.17947769010738,67.45312765845732,72.47925819909496,54.99503654561087,74.99273174139405,72.51431947405123,92.58412753614155,91.18321862957534,92.58412753614155,91.18321862957534,92.58412753614155,91.18321862957534,0.0008707953422074707,7.548464298248291,0:17:24
139,train/val,0.9568129941821099,0.8040455251932144,0.3819186560809612,0.24432835619620816,66.44418051915463,48.671423662882816,74.7746847784426,55.7060328498173,93.00066441111149,91.73056121088645,82.74945337542599,64.86792130560244,74.7746847784426,55.7060328498173,78.23387712111244,68.72556574648453,93.00066441111149,91.73056121088645,93.00066441111149,91.73056121088645,93.00066441111149,91.73056121088645,0.0008698511306497561,7.643791675567627,0:17:31
140,train/val,0.9764201670885087,0.8206333681941033,0.38946697637438776,0.24412898726081778,63.41014376765677,48.89104405163103,71.68148603945666,56.66301413627435,93.10812126620115,91.82358060132678,78.62880475792278,63.832497872320324,71.68148603945666,56.66301413627435,78.79693216177328,69.226197809127,93.10812126620115,91.82358060132678,93.10812126620115,91.82358060132678,93.10812126620115,91.82358060132678,0.0008689068051973019,7.678096294403076,0:17:39
141,train/val,0.9778304561972618,0.8199025169014931,0.3948198460042477,0.23930752860885776,62.35765001647579,49.399521311701804,69.94499470765972,56.2539044852706,92.87792278599348,91.98749489189457,80.15432926098934,70.91937885234046,69.94499470765972,56.2539044852706,73.51435635315025,69.62938259639195,92.87792278599348,91.98749489189457,92.87792278599348,91.98749489189457,92.87792278599348,91.98749489189457,0.0008679623656988024,7.439697980880737,0:17:46
142,train/val,0.9746950179338455,0.8194052070379257,0.38822450712323187,0.24029710592922193,66.77973779684638,49.01949402646642,74.70727050385598,55.74580407485089,93.12666412476955,91.99174448055547,83.01304946622959,65.48947891649539,74.70727050385598,55.74580407485089,78.24963166165982,69.23740576165783,93.12666412476955,91.99174448055547,93.12666412476955,91.99174448055547,93.12666412476955,91.99174448055547,0.000867017812002568,7.558488130569458,0:17:54
143,train/val,1.029702278971672,0.8481656104326248,0.4538416910916567,0.24168239152009563,64.58705552794838,48.99173268048788,71.95331213623334,56.190693301174036,92.54237526488689,91.98924243814545,83.82814797965594,69.71177353092553,71.95331213623334,56.190693301174036,76.61583572523851,69.26574751472474,92.54237526488689,91.98924243814545,92.54237526488689,91.98924243814545,92.5423752648869,91.98924243814545,0.0008660731439565235,7.622815847396851,0:18:02
144,train/val,0.9488556891679764,0.7895449668169021,0.3982768043875694,0.2527781024906334,66.59439532134293,47.423465169295795,75.30361888299288,54.50424585453636,93.00419072175272,91.67179372696359,83.12458932903583,63.424197590902466,75.30361888299288,54.50424585453636,77.94270036557471,71.88163216414901,93.00419072175272,91.67179372696359,93.00419072175272,91.67179372696359,93.00419072175272,91.67179372696359,0.0008651283614082057,7.782884359359741,0:18:09
145,train/val,0.997248588502407,0.8125644668936729,0.46171031072735785,0.251034363827493,66.84352233677355,47.688154528433415,75.75734335482734,55.25119357816454,92.17884806468942,91.66570782779779,82.78995434323866,63.05127142342914,75.75734335482734,55.25119357816454,78.68949573305136,72.26520799457023,92.17884806468942,91.66570782779779,92.17884806468942,91.66570782779779,92.17884806468942,91.66570782779779,0.000864183464204764,7.56250262260437,0:18:17
146,train/val,0.9451552554965019,0.7904874324798584,0.3866695359349251,0.239760172560345,65.65275841360759,49.078719703504916,73.69295790877382,56.59855313430644,93.29381255960514,91.97518439941607,78.68096662308004,67.82678183723651,73.69295790877382,56.59855313430644,80.15316270219239,69.30276118750297,93.29381255960514,91.97518439941607,93.29381255960514,91.97518439941607,93.29381255960514,91.97518439941607,0.000863238452192957,7.7468483448028564,0:18:25
147,train/val,0.9875374093651772,0.8158588215708733,0.4291964635252953,0.2376720786515506,64.07761125432681,48.58851701418811,71.5961776437381,55.478971951229774,92.5712216691398,92.00181367562014,78.69112918843804,64.82060738788546,71.5961776437381,55.478971951229774,74.45300386830368,73.18820194767099,92.5712216691398,92.00181367562014,92.5712216691398,92.00181367562014,92.5712216691398,92.00181367562014,0.0008622933252191526,7.60989236831665,0:18:32
148,train/val,0.9615650475025177,0.8017147272825241,0.39962578751146793,0.2482236981182644,67.34721774378258,48.80988076116577,75.39538617884526,56.31348885350147,92.98295921378093,91.6332034675312,83.51974042953574,64.19239015124172,75.39538617884526,56.31348885350147,78.68495003178812,73.67836930798535,92.98295921378093,91.6332034675312,92.98295921378093,91.6332034675312,92.98295921378093,91.6332034675312,0.0008613480831293251,7.753765821456909,0:18:40
149,train/val,0.9848067909479141,0.8166466802358627,0.420400283485651,0.25026472010044065,65.04014287863077,48.1684650686929,73.42284299921029,54.58918570993973,92.48937835918865,91.59763674050114,83.37549201830409,65.44679026479986,73.42284299921029,54.58918570993973,77.15181515798145,72.78430110392917,92.48937835918865,91.59763674050114,92.48937835918865,91.59763674050114,92.48937835918865,91.59763674050114,0.0008604027257690544,7.5971949100494385,0:18:48
150,train/val,0.9592425137758255,0.7930314689874649,0.4155276227742434,0.23845534214382816,66.51357559950235,49.35485416462499,75.12778856201618,56.604806980606746,92.60672540077303,92.22230408258982,82.27474275525721,64.88899131942267,75.12778856201618,56.604806980606746,78.17733729612404,74.23763563588003,92.60672540077303,92.22230408258982,92.60672540077303,92.22230408258982,92.60672540077303,92.22230408258982,0.0008594572529835244,7.495175838470459,0:18:55
151,train/val,0.9816666960716247,0.8256119176745415,0.3901369273662567,0.2464264599216356,65.67185788365856,48.78555020944781,74.20559971044443,56.28318979382462,92.99329727887134,91.74891876816963,82.53318348797475,63.962859584449625,74.20559971044443,56.28318979382462,77.78092361538638,73.59698624827811,92.99329727887134,91.74891876816963,92.99329727887134,91.74891876816963,92.99329727887134,91.74891876816963,0.0008585116646175221,7.6933629512786865,0:19:03
152,train/val,0.9832904979586601,0.8249202638864517,0.39592558071017264,0.23940784651872699,67.24820483459615,49.18180287248271,75.2243064669056,56.060346041512524,93.12923870412294,91.92212001881359,83.9455502846836,69.22012911654882,75.2243064669056,56.060346041512524,78.87534495128466,73.99207869808674,93.12923870412294,91.92212001881359,93.12923870412294,91.92212001881359,93.12923870412294,91.92212001881359,0.0008575659605154351,7.420621395111084,0:19:10
153,train/val,0.9563376650214195,0.791143761575222,0.4129847355186939,0.23509570094641835,66.18957964650217,49.637795262532734,74.91069184366116,56.40673688574805,92.74538645534656,92.17985257810783,81.90704553578345,67.09044684422409,74.91069184366116,56.40673688574805,77.81414845591156,69.89569544843724,92.74538645534656,92.17985257810783,92.74538645534656,92.17985257810783,92.74538645534656,92.17985257810783,0.000856620140521251,7.541717529296875,0:19:18
154,train/val,0.9540897101163864,0.8009152054786682,0.38293626457452773,0.23297962484335882,65.39001195864034,49.328567188379694,73.1872845741648,56.088566826701495,93.10142286967114,92.21718904245229,82.76880756438088,69.88084267213544,73.1872845741648,56.088566826701495,77.04171596126763,69.49934564665092,93.10142286967114,92.21718904245229,93.10142286967114,92.21718904245229,93.10142286967113,92.21718904245229,0.0008556742044785542,7.750227451324463,0:19:26
155,train/val,0.9503866612911225,0.7851433411240578,0.41310828030109403,0.23611040141123513,68.73687724163253,49.01286170207052,78.07836099265482,55.514528145767414,92.66291838619297,92.24765737264244,83.05701466229274,69.3803553758322,78.07836099265482,55.514528145767414,80.3047553787836,73.76566263463364,92.66291838619297,92.24765737264244,92.66291838619297,92.24765737264244,92.66291838619297,92.24765737264244,0.0008547281522305269,7.864346742630005,0:19:33
156,train/val,0.974193912744522,0.8155959963798523,0.3964947868138552,0.2577729342439538,66.67406760975284,47.77665186853465,75.03833996608374,54.844210387687966,93.01400618079512,91.34702196482561,82.37047099094885,64.3555015574294,75.03833996608374,54.844210387687966,77.97589522851433,72.60478889952037,93.01400618079512,91.34702196482561,93.01400618079512,91.34702196482561,93.01400618079512,91.3470219648256,0.0008537819836199459,7.722843408584595,0:19:41
157,train/val,0.949372424185276,0.7986015200614929,0.3769272617995739,0.2329863859663104,63.707913919421735,49.844682557270424,71.57681636789451,56.79827802679981,93.12638601788827,92.27683307338351,80.97762633915646,69.31506229169479,71.57681636789451,56.79827802679981,75.38612170940569,74.83512576638842,93.12638601788827,92.27683307338351,93.12638601788827,92.27683307338351,93.12638601788827,92.27683307338351,0.0008528356984891815,7.713640928268433,0:19:49
158,train/val,0.9766154065728188,0.814515882730484,0.4052488163113594,0.22933006281901736,65.67779027680155,49.69635865067447,73.00371453137437,56.274415333647575,92.90141804893332,92.44197896797574,80.69672435917022,66.10050915921548,73.00371453137437,56.274415333647575,75.70939180203506,74.62257798959774,92.90141804893332,92.44197896797574,92.90141804893332,92.44197896797574,92.90141804893332,92.44197896797574,0.0008518892966801949,7.618075132369995,0:19:57
159,train/val,0.9376438722014427,0.7816583648324013,0.38996375203132627,0.23581568133340164,67.36115219789336,49.720407112388706,75.39332878419984,56.142381355285394,93.2043000920317,92.20305333500062,84.60271131761185,76.4546975298196,75.39332878419984,56.142381355285394,79.19425892267094,70.04731716019204,93.2043000920317,92.20305333500062,93.2043000920317,92.20305333500062,93.2043000920317,92.20305333500062,0.0008509427780345387,7.635019302368164,0:20:04
160,train/val,0.9753979504108429,0.8108542874455452,0.4113591659814119,0.23194025415716288,67.76890007531769,50.04785481476285,76.45864449677366,56.985351746058875,92.62258507141651,92.23453690634605,83.25856277743085,66.7979260115947,76.45864449677366,56.985351746058875,79.38974289812258,70.38310149082658,92.62258507141651,92.23453690634605,92.62258507141651,92.23453690634605,92.62258507141651,92.23453690634605,0.0008499961423933539,7.635761260986328,0:20:12
161,train/val,1.006459254026413,0.8342281058430672,0.4305778630077839,0.2333926523287524,64.92776380329337,49.708106616026285,74.23069905980103,56.461630143617036,92.67318947682412,92.34436047962433,80.52294101225917,65.98638893392874,74.23069905980103,56.461630143617036,77.02366936194531,74.71111921162307,92.67318947682412,92.34436047962433,92.67318947682412,92.34436047962433,92.67318947682412,92.34436047962433,0.0008491170186857195,7.709153413772583,0:20:19
162,train/val,0.994738607108593,0.8180903404951095,0.44162067100405694,0.23594926785162879,67.01560557844569,49.5475123933771,74.57087073689353,55.728864362782424,92.57707583948593,92.28140998023109,84.54009710749465,66.84092554279114,74.57087073689353,55.728864362782424,78.53416057991858,69.8573648546954,92.57707583948593,92.28140998023109,92.57707583948593,92.28140998023109,92.57707583948593,92.28140998023109,0.000848170156960158,7.69655442237854,0:20:27
163,train/val,0.9278015524148941,0.7671923622488975,0.40152295902371404,0.2302813811422506,69.78353132848724,49.401300659560015,78.20415868327537,56.008360609546855,93.2239827716011,92.38062067738888,84.49807310102928,65.71409567683511,78.20415868327537,56.008360609546855,80.92043874638495,74.10133457299824,93.2239827716011,92.38062067738888,93.2239827716011,92.38062067738888,93.2239827716011,92.38062067738888,0.0008472231777714564,7.450572729110718,0:20:35
164,train/val,0.9488664522767067,0.797721166908741,0.377863197401166,0.2338951715623019,68.71746709703717,49.8506763702497,77.03280515598492,56.40097200069015,93.16517507829704,92.28644735164636,83.79630489640807,70.27386268744536,77.03280515598492,56.40097200069015,79.97528323139888,70.15749335453006,93.16517507829704,92.28644735164636,93.16517507829704,92.28644735164636,93.16517507829704,92.28644735164636,0.0008462760809591251,7.5697877407073975,0:20:42
165,train/val,0.962885656952858,0.8042955756187439,0.39647521264851093,0.23667929099510499,66.9924014263189,49.54076802240655,75.72577385949255,56.01098864433203,93.04731464976474,92.27096353708687,82.8841293104086,70.14849176099864,75.72577385949255,56.01098864433203,78.84024183757717,74.45005957108268,93.04731464976474,92.27096353708687,93.04731464976474,92.27096353708687,93.04731464976474,92.27096353708686,0.0008453288663622543,7.784675121307373,0:20:50
166,train/val,0.913358497619629,0.7687094926834106,0.3616225216537714,0.23213693047571704,68.19508664606388,49.558316128340074,75.92056463504926,56.056757577954784,93.63643503846487,92.28003968205975,85.39261258392528,70.1581616918947,75.92056463504926,56.056757577954784,82.50882034196229,74.51801739792904,93.63643503846487,92.28003968205975,93.63643503846487,92.28003968205975,93.63643503846487,92.28003968205975,0.0008443815338195143,7.794034481048584,0:20:58
167,train/val,0.9282546162605285,0.7858797535300255,0.3559371564537287,0.22959182049916413,66.63715017085647,49.7182114285269,74.26699971295506,56.357050209976336,93.65334652606974,92.28296335467633,83.47045517940079,73.14539180561876,74.26699971295506,56.357050209976336,78.30756027974245,69.94936186768018,93.65334652606974,92.28296335467633,93.65334652606974,92.28296335467633,93.65334652606974,92.28296335467633,0.0008434340831691523,7.793120384216309,0:21:06
168,train/val,0.9790952920913696,0.8290221095085144,0.3751829475164413,0.2305210064871968,68.02157301183833,49.69767400055371,76.27902307735427,56.68232481515395,93.171867447772,92.29827518849368,83.8583697799394,69.99381069720988,76.27902307735427,56.68232481515395,79.23093587957074,70.04597461422391,93.171867447772,92.29827518849368,93.171867447772,92.29827518849368,93.171867447772,92.29827518849366,0.0008424865142489914,7.738659381866455,0:21:13
169,train/val,0.9629189088940621,0.8075019478797912,0.38854239918291567,0.22816350960011758,66.88466539039894,49.601194223009074,74.71877036696043,56.07553836783284,93.18817611437291,92.42223446922361,84.83257916738802,66.63099269181309,74.71877036696043,56.07553836783284,77.7906530917343,74.57884851319183,93.18817611437291,92.42223446922361,93.18817611437291,92.42223446922361,93.18817611437291,92.42223446922361,0.0008415388268964303,7.701959848403931,0:21:21
170,train/val,0.9562320381402969,0.8095911756157875,0.3666021518409252,0.2294658298692852,68.37707364268684,49.54855033959114,76.46902122975321,56.562463378914785,93.32858754144782,92.3122777495643,83.66201870803584,74.08063341399784,76.46902122975321,56.562463378914785,79.64670775216682,69.77601429668961,93.32858754144782,92.3122777495643,93.32858754144782,92.3122777495643,93.32858754144782,92.3122777495643,0.000840591020948439,7.456533193588257,0:21:28
171,train/val,0.9893870711326599,0.8216203138232231,0.41941687017679213,0.23249930685866413,69.44336594917027,49.413924066483986,77.95589224599354,55.46595668154812,92.75834326239108,92.42052020956797,84.60797364466325,67.24245460849119,77.95589224599354,55.46595668154812,80.90985966378783,74.38174009980483,92.75834326239108,92.42052020956797,92.75834326239108,92.42052020956797,92.75834326239108,92.42052020956797,0.0008396430962415592,7.508586406707764,0:21:36
172,train/val,0.9505817115306854,0.7984995171427727,0.38020548038184643,0.24591410467255587,69.30103625826129,48.76296394424851,78.33231047162317,55.66660390318101,92.93840153867502,91.81116470129663,84.13296244842661,65.08813542327219,78.33231047162317,55.66660390318101,80.8779332331418,73.4784167582694,92.93840153867502,91.81116470129663,92.93840153867502,91.81116470129663,92.93840153867502,91.81116470129663,0.0008386950526119016,7.9681079387664795,0:21:44
173,train/val,0.9255018919706345,0.776814529299736,0.37171839773654936,0.2278283528103373,71.4215676555996,49.865667503617026,79.54870679022184,55.99694030684225,93.47586963796701,92.41779070875705,85.17680778707572,70.86581088229698,79.54870679022184,55.99694030684225,82.13852203176974,74.6893752854479,93.47586963796701,92.41779070875705,93.47586963796701,92.41779070875705,93.47586963796701,92.41779070875705,0.0008377468898951443,7.740667104721069,0:21:52
174,train/val,0.9305571854114533,0.7837621316313743,0.36698761209845543,0.23058845843515333,68.00216395182606,49.463293153639576,77.2582992628995,55.95028584741988,93.26868460471475,92.26492202004806,81.51321192316355,66.09606761490522,77.2582992628995,55.95028584741988,79.18970278862653,74.3892772167023,93.26868460471475,92.26492202004806,93.26868460471475,92.26492202004806,93.26868460471475,92.26492202004806,0.000836798607926533,7.715919017791748,0:21:59
