epoch,phase,train_total_loss,train_seg_loss,train_detail_loss,train_epnet_loss,train_miou,train_macc,train_aacc,val_total_loss,val_miou,val_macc,val_aacc,learning_rate,epoch_time_sec,total_training_time_str,train_Precision_Macro,train_Recall_Macro,train_F1_Macro,train_Precision_Micro,train_Recall_Micro,train_F1_Micro,val_Precision_Macro,val_Recall_Macro,val_F1_Macro,val_Precision_Micro,val_Recall_Micro,val_F1_Micro
65,train/val,4.24616329073906,2.1310713589191437,0.7723710864782334,1.3427208811044693,32.0507310548323,43.16113130537345,59.98163831722122,1.2940505117177963,29.524634324452503,38.903172070628926,64.62016244406766,0.0002679433656340733,40.69056296348572,0:19:49,47.696433522713065,43.16113130537345,43.38457895188982,74.98565328889309,74.98565328889309,74.98565328889309,44.944964817207094,38.903172070628926,39.22604634676608,78.50819909866557,78.50819909866557,78.50819909866557
66,train/val,4.3482686340808865,2.2193934977054597,0.7731751158833504,1.3557000756263733,31.881903635507804,44.103436804783975,56.83046850654145,1.3197100520133973,27.5965040466128,36.03087503354126,60.10411716689745,0.0002635548250689822,40.74501132965088,0:20:30,47.904807535088786,44.103436804783975,44.0116511669223,72.4737597837005,72.4737597837005,72.4737597837005,40.44656891767552,36.03087503354126,37.008098776817526,75.08128863949585,75.08128863949585,75.08128863949585
67,train/val,4.228497225046158,2.1221262246370314,0.7675090342760086,1.3388620138168335,33.43295211501664,45.40201777185804,59.009876845674384,1.3187942653894424,27.41690539974569,37.77220726508059,61.08053953698606,0.0002591581495586382,40.75334906578064,0:21:11,50.0847690644856,45.40201777185804,45.73170044319902,74.22164964374622,74.22164964374622,74.2216496437462,37.41779172902963,37.77220726508059,36.37071714198173,75.83850875165614,75.83850875165614,75.83850875165614
68,train/val,4.186704021692276,2.1100020349025725,0.7659593909978867,1.3107425928115846,35.56024484476508,46.655209395379046,60.97679999189873,1.3109397798776627,27.786877215948113,35.91218182920698,61.785615731659504,0.00025475317008528085,40.73594093322754,0:21:51,52.5493999445127,46.655209395379046,48.13046222262732,75.7584943854859,75.7584943854859,75.7584943854859,46.82416588282132,35.91218182920698,36.55556500715652,76.3796156441228,76.3796156441228,76.3796156441228
69,train/val,4.196298801898957,2.118810287117958,0.766347749531269,1.3111407935619355,35.142859122883046,47.49266650110873,59.09737108358924,1.2538343131542207,30.083896087387675,41.133518643198514,60.7425631722047,0.000250339710797644,40.728872299194336,0:22:32,48.60924568762318,47.49266650110873,47.18465250174679,74.2908203713054,74.2908203713054,74.29082037130541,45.68554546155498,41.133518643198514,39.93462022163655,75.5774475328364,75.5774475328364,75.5774475328364
70,train/val,4.1295527696609495,2.078145405650139,0.7648092478513717,1.2865981072187425,32.63032518557361,43.35789070811278,59.10826879857959,1.2649757802486419,27.95754898622032,38.11213204963522,60.42124153206765,0.0002459175885950779,40.639870405197144,0:23:13,49.696753875761274,43.35789070811278,44.575769860002374,74.29943050088326,74.29943050088326,74.29943050088326,44.315045695519785,38.11213204963522,37.960460657959004,75.32823079416158,75.32823079416158,75.32823079416158
71,train/val,4.175862890481949,2.103766468167305,0.7681295290589333,1.3039668828248978,31.29110041635304,43.755971935054234,57.6532626748025,1.2649241417646409,27.868649433189248,37.76601634747969,61.61136952099836,0.00024148661267752326,40.727153301239014,0:23:53,49.86716921316841,43.755971935054234,43.387151645420154,73.13932067961844,73.13932067961844,73.13932067961844,41.73973184198358,37.76601634747969,37.148952656818594,76.24633056895557,76.24633056895557,76.24633056895557
72,train/val,4.165334469079971,2.0857665181159972,0.7685271158814431,1.3110407710075378,35.135654804620266,47.17887483343535,56.337465837820965,1.2363985925912857,29.518547273356628,37.196996000191604,60.6323355060773,0.0002370465840577804,40.728840827941895,0:24:34,53.639305204267764,47.17887483343535,48.33665825185044,72.07161192732072,72.07161192732072,72.07161192732073,48.48418160196684,37.196996000191604,39.69028086043117,75.4920674160071,75.4920674160071,75.4920674160071
73,train/val,4.130416399240493,2.081151482462883,0.7634050861001015,1.285859853029251,35.11963115414038,48.8722042880348,59.694891458711815,1.2214524626731873,30.873247119920833,40.000086641309636,65.59245115682599,0.00023259729503205995,40.95853137969971,0:25:15,49.55191070868409,48.8722042880348,47.71160777653017,74.76117853669174,74.76117853669174,74.76117853669174,44.819829697253454,40.000086641309636,40.25686706616442,79.22154747827966,79.22154747827966,79.22154747827967
74,train/val,4.083226597309112,2.0646440029144286,0.7642437398433686,1.254338863492012,33.76906223325664,44.17572653840088,58.18559613248288,1.3066368699073792,26.00459935470056,38.71669009389816,49.66407464607475,0.00022813852860428265,40.67139959335327,0:25:56,56.21653020264669,44.17572653840088,46.90266059429176,73.56623808371471,73.56623808371471,73.56623808371471,39.65549505889614,38.71669009389816,36.508308413667955,66.36739613500467,66.36739613500467,66.36739613500467
75,train/val,4.063384377956391,2.0474423080682755,0.7654153123497963,1.2505267798900603,36.813387346210405,52.32602559643576,61.176876230302604,1.2056474924087524,30.40233806000115,38.32817709713194,63.631479730793316,0.00022367005785899128,40.71044635772705,0:26:37,50.52838373656453,52.32602559643576,50.42154054364777,75.91272105669564,75.91272105669564,75.91272105669564,46.71716732122497,38.32817709713194,39.874652239942066,77.77412981350518,77.77412981350518,77.77412981350518
76,train/val,4.105067479610443,2.064708784222603,0.7653796225786209,1.2749790668487548,35.53526765889774,49.0949967416789,58.82237327517414,1.204410257935524,30.910007169857074,39.541777849361694,64.44805662072636,0.00021919164527704348,40.67098927497864,0:27:17,50.71328569052154,49.0949967416789,48.40351808013974,74.07315740491933,74.07315740491933,74.07315740491933,52.40832212153445,39.541777849361694,41.001688941700664,78.38104985255703,78.38104985255703,78.38104985255704
77,train/val,4.064209419488907,2.0665402710437775,0.759336131811142,1.2383330196142197,37.14775449951545,49.952623022294844,59.68893037923174,1.1788432478904725,31.535890148075445,38.93971319171056,66.81388018457062,0.00021470304198744041,40.70932364463806,0:27:58,56.44131204766831,49.952623022294844,50.23543263496345,74.7565034564156,74.7565034564156,74.7565034564156,48.47484123064558,38.93971319171056,41.0161883311435,80.10590019325087,80.10590019325087,80.10590019325087
78,train/val,4.02911206483841,2.031956872344017,0.7638971492648124,1.233258068561554,38.2488293039709,49.2019034090744,61.50499602849475,1.1697994232177735,31.03308832591849,38.78563420488181,68.60626242312279,0.00021020398694770635,40.733317613601685,0:28:39,60.15011855024455,49.2019034090744,51.408562729614985,76.16482157325123,76.16482157325123,76.16482157325125,51.14116133286445,38.78563420488181,39.83546047707951,81.38044392556807,81.38044392556807,81.38044392556807
79,train/val,3.9811976075172426,2.020126837491989,0.7620723798871041,1.198998373746872,39.04215734286045,52.208431409220694,61.85620729570456,1.1478533998131752,31.89686414450687,38.76102051777325,68.31484940672135,0.000205694206044126,40.92394232749939,0:29:20,56.730282504524446,52.208431409220694,52.63838012713159,76.43353113136507,76.43353113136507,76.43353113136507,50.307015851290885,38.76102051777325,41.25209093507719,81.17507118061008,81.17507118061008,81.17507118061008
80,train/val,3.9734848856925966,1.9916224986314774,0.7618092581629753,1.220053145289421,37.07558300723933,51.86377485741133,59.72693848215823,1.1541254580020905,29.153796883266843,40.11060335779513,62.1417060088578,0.00020117341110185557,41.06013250350952,0:30:01,50.539379871856596,51.86377485741133,50.27114966877363,74.78630599162186,74.78630599162186,74.78630599162186,46.626915443624455,40.11060335779513,38.65967950696502,76.65110666278915,76.65110666278915,76.65110666278915
81,train/val,3.9640530943870544,2.0078047931194307,0.7642160564661026,1.1920322716236114,38.01465726313792,49.30595418434521,57.944824558709804,1.153100574016571,31.021670820187037,41.3202012529655,62.53621898891024,0.00019664129879339324,40.71400308609009,0:30:41,58.2588746006936,49.30595418434521,51.34704769847161,73.37350207023856,73.37350207023856,73.37350207023856,45.05067901554272,41.3202012529655,41.038457374534225,76.950502943811,76.950502943811,76.950502943811
82,train/val,3.9733806908130647,2.013115867972374,0.7662574946880341,1.194007357954979,40.1971211730566,52.87295043673579,61.94344810898349,1.1566950306296349,30.18774207628237,39.61286891395243,58.52745579042084,0.00019209754943209424,40.72676610946655,0:31:22,60.289250564618015,52.87295043673579,54.24601920425115,76.50009782093468,76.50009782093468,76.50009782093468,49.55244344627365,39.61286891395243,40.269829649693456,73.83888866266332,73.83888866266332,73.83888866266332
83,train/val,3.8850737869739533,1.9495233088731765,0.7619003966450691,1.1736500531435012,43.53123850327687,55.28110688897203,65.57235964469585,1.130679151415825,33.362962582292425,41.04674510333989,70.06400158805756,0.00018754182563527103,40.952091455459595,0:32:03,65.53245501259468,55.28110688897203,56.85507499557757,79.20689151910203,79.20689151910203,79.20689151910203,56.94035552580502,41.04674510333989,42.81554976837692,82.39721626422988,82.39721626422988,82.39721626422988
84,train/val,3.873280769586563,1.9650576621294022,0.758925960958004,1.1492971181869507,39.680340745160024,50.40169795271928,68.1288240891231,1.1201734632253646,34.217449318245755,43.21763249913471,68.74654583879918,0.0001829737708388675,40.96410131454468,0:32:44,67.01632042333793,50.40169795271928,52.76927536582381,81.04359791752165,81.04359791752165,81.04359791752164,49.38369234744391,43.21763249913471,44.67628743073691,81.47905546401125,81.47905546401125,81.47905546401125
85,train/val,3.894793725013733,1.9879566937685014,0.7586033523082734,1.1482336491346359,41.04226513290251,53.16629333717419,65.29507723347817,1.1078528761863708,33.10567584992859,43.10006771113258,64.36418811822278,0.00017839300764263446,41.004873275756836,0:33:25,63.56877405715168,53.16629333717419,54.73402362937638,79.00426113870205,79.00426113870205,79.00426113870205,47.038539757723214,43.10006771113258,43.51041432120441,78.3189925434698,78.3189925434698,78.31899254346982
86,train/val,3.9493634045124053,2.0207835108041765,0.765465871989727,1.1631140291690827,40.66154126783109,52.33489199128088,65.2574473669428,1.109489992260933,33.52189553006461,44.44911264280247,68.90033218746781,0.0001737991359610564,41.03957557678223,0:34:06,56.13633875300549,52.33489199128088,53.81189729167713,78.97670986293662,78.97670986293662,78.97670986293662,46.16813248550382,44.44911264280247,43.871036139695825,81.58697060582824,81.58697060582824,81.58697060582824
87,train/val,3.8678195416927337,1.9563896119594575,0.7550995767116546,1.1563303619623184,42.25811817378946,53.361709989820696,66.61130845074746,1.0963608399033546,35.38562593780797,43.66386662203306,71.18948098655117,0.00016919173095082495,40.75004434585571,0:34:47,63.78714846012142,53.361709989820696,56.10487123368388,79.96012884136093,79.96012884136093,79.96012884136093,52.05871379707796,43.66386662203306,45.739108878877104,83.17039175104911,83.17039175104911,83.17039175104911
88,train/val,3.8898052155971525,1.9688575953245162,0.7566388636827469,1.164308750629425,38.948310642339464,50.84233920521892,63.80211007963076,1.0909085407853127,33.990483252648055,42.49679440732293,68.0592044230832,0.00016457034068024452,40.739877462387085,0:35:28,56.31955577425962,50.84233920521892,52.45489952564563,77.90145077937518,77.90145077937518,77.90145077937518,51.58613799534667,42.49679440732293,44.51010271447819,80.99431942060909,80.99431942060909,80.99431942060909
89,train/val,3.769884264469147,1.9041649550199509,0.7576525568962097,1.1080667436122895,43.410893553769846,54.0227667490304,67.35957392703769,1.0900259643793107,32.91791931095358,42.44681508574139,66.30569576124824,0.00015993448349934148,40.84301996231079,0:36:08,62.61383106553462,54.0227667490304,57.01701712818487,80.49682769436764,80.49682769436764,80.49682769436764,52.46658118866573,42.44681508574139,43.01180551015919,79.73953683034166,79.73953683034166,79.73953683034166
90,train/val,3.8047341227531435,1.9315217792987824,0.7577497884631157,1.1154625475406648,43.03855764349061,53.85648097320349,66.44019581273479,1.0661381393671037,34.13282904537663,40.99854062785621,69.6221628477872,0.0001552836450613093,40.73737335205078,0:36:49,68.07861983908342,53.85648097320349,56.60690668366556,79.83671911500029,79.83671911500029,79.83671911500029,57.29424126583794,40.99854062785621,44.29495287457719,82.09087972809733,82.09087972809733,82.09087972809733
91,train/val,3.7867735087871552,1.9196461349725724,0.7597840145230293,1.1073433578014373,43.35716200317606,55.008993178899715,66.74860332996644,1.0666797131299972,35.83913282181477,42.555631900813765,72.25418578475903,0.00015061727493586205,40.74344801902771,0:37:30,61.17451408788273,55.008993178899715,56.96726439242057,80.05896540900265,80.05896540900265,80.05896540900267,55.193566734636946,42.555631900813765,45.9668806887621,83.89251669627879,83.89251669627879,83.89251669627879
92,train/val,3.761947786808014,1.9048273265361786,0.7563183680176735,1.1008021041750908,42.62675893413741,54.1533312466261,66.43553802464052,1.05769222676754,33.29798236298204,40.6868405811042,68.16630793287892,0.00014593478274252427,40.759196281433105,0:38:11,62.598774461602815,54.1533312466261,56.23929297057166,79.83335628092222,79.83335628092222,79.83335628092222,52.44624822957841,40.6868405811042,43.422205735976014,81.07011299800492,81.07011299800492,81.0701129980049
93,train/val,3.806555062532425,1.952542719244957,0.7568307802081108,1.097181561589241,42.99615440892698,54.11392366477721,63.377648486018124,1.0814072057604789,32.353684753184915,39.058551751137024,67.97566724232598,0.00014123553371616504,40.97187638282776,0:38:52,67.71667659431294,54.11392366477721,57.156163327496365,77.58423391856077,77.58423391856077,77.58423391856077,50.06534878241015,39.058551751137024,41.963635959002424,80.93513585424554,80.93513585424554,80.93513585424554
94,train/val,3.787205970287323,1.9280178904533387,0.760675747692585,1.098512364923954,46.562240921000445,59.304970250461054,67.09137730642927,1.0803936034440995,32.80718595207476,42.37624935793857,69.20143300405654,0.00013651884359719928,40.764299392700195,0:39:32,66.90686680953252,59.304970250461054,60.788256036545995,80.30501440345449,80.30501440345449,80.30501440345449,47.819617666313704,42.37624935793857,42.44417474257061,81.79769139709056,81.79769139709056,81.79769139709056
95,train/val,3.778561919927597,1.9346040099859239,0.7560844570398331,1.087873449921608,42.831512150908516,53.012982148810735,67.7678811087293,1.0911918789148332,32.17947742855419,41.08977221788414,67.5288174229924,0.00013178397271356116,40.742642641067505,0:40:13,61.29325532362417,53.012982148810735,55.97107422030203,80.78767003656601,80.78767003656601,80.78767003656601,48.214727646898474,41.08977221788414,41.899077296468896,80.61755399668266,80.61755399668266,80.61755399668266
96,train/val,3.7222522854804994,1.8586118817329407,0.7559421852231025,1.1076982200145722,46.56436390356615,57.56765082948485,68.38202974445797,1.0948999956250192,33.9534670528325,43.789059639333786,68.4081407584763,0.00012703011908900386,40.77273917198181,0:40:54,65.19498148183597,57.56765082948485,60.29079792468119,81.22247943944701,81.22247943944701,81.22247943944701,47.27621253711096,43.789059639333786,43.73337006324379,81.240895422727,81.240895422727,81.240895422727
97,train/val,3.779075050354004,1.904295977950096,0.7610058426856995,1.1137732446193696,45.23155759517611,57.07111485046934,65.91651618827397,1.0670161709189414,33.68751865950197,41.95489258066718,67.55381928128917,0.0001222564103700736,40.75964021682739,0:41:35,66.2774437672502,57.07111485046934,59.51613502260153,79.45744968930654,79.45744968930654,79.45744968930654,50.94952931834818,41.95489258066718,44.08942435864612,80.63536787291,80.63536787291,80.63536787291
98,train/val,3.668899750709534,1.83783660531044,0.7561305671930313,1.0749325841665267,46.94353261629099,57.66216887129411,69.5924647033965,1.0432356417179107,34.245317316863,41.27185676230488,69.89211566946537,0.00011746189430880188,40.960288286209106,0:42:16,65.18647209447165,57.66216887129411,60.5261919145238,82.0702321003567,82.0702321003567,82.0702321003567,57.92165631009315,41.27185676230488,43.855429388456045,82.27823332949058,82.27823332949058,82.27823332949058
99,train/val,3.7514774680137633,1.9109478652477265,0.7564618960022926,1.0840677157044412,46.55635376327768,58.689233540990585,66.74098086593548,1.0392714515328407,35.168106302885896,42.077523091966,70.71038781306413,0.0001126455274649385,40.90931034088135,0:42:56,67.5665149820457,58.689233540990585,61.060230720778264,80.05348237647367,80.05348237647367,80.05348237647367,53.96063384498922,42.077523091966,45.00047902590044,82.84251324002065,82.84251324002065,82.84251324002065
100,train/val,3.636653345823288,1.836647206544876,0.7577581405639648,1.04224800914526,49.21330880652135,60.657805057504845,68.19717848529878,0.9911741435527801,35.635079425619885,42.408561478552855,72.11831648596745,0.00010780616169343642,40.66280674934387,0:43:37,67.78530643588417,60.657805057504845,63.01479846059151,81.09194113652688,81.09194113652688,81.09194113652688,57.06497263199625,42.408561478552855,45.43532604535931,83.80086205624391,83.80086205624391,83.80086205624391
101,train/val,3.6786577820777895,1.8765127450227737,0.7523830994963646,1.0497619420289994,48.52115565712051,60.97605019880048,69.34204588909883,1.0266193181276322,33.251066159062965,40.01036892202301,70.3258593623985,0.00010294252784978618,40.76464056968689,0:44:18,67.68464186227983,60.97605019880048,63.20405414887379,81.89584048666867,81.89584048666867,81.89584048666867,52.25397047605189,40.01036892202301,42.59890703165171,82.57801795412375,82.57801795412375,82.57801795412375
102,train/val,3.654142600297928,1.832022950053215,0.7563742250204086,1.0657454386353493,51.84267840851275,63.45894111915506,70.82796704637127,1.0468062043190003,35.82723845245421,43.54295092053954,70.86056061222982,9.805321596264764e-05,40.90747690200806,0:44:59,70.4989150347555,63.45894111915506,66.34107726599578,82.92315160215541,82.92315160215541,82.92315160215541,56.21628052759472,43.54295092053954,46.110849221851716,82.94548532244225,82.94548532244225,82.94548532244225
103,train/val,3.673856109380722,1.844298067688942,0.7573361605405807,1.0722218975424767,51.39087850410194,64.31441358393307,69.32072860572973,1.006944966316223,35.96436759052351,43.55384000459129,72.7992599223254,9.313665086739871e-05,40.68268346786499,0:45:39,68.67601390048311,64.31441358393307,66.04045947109483,81.88097130995212,81.88097130995212,81.88097130995212,54.90680025770086,43.55384000459129,46.0393047758392,84.25876355610461,84.25876355610461,84.25876355610461
104,train/val,3.610713225603104,1.8213813692331313,0.7585329100489616,1.0307989314198494,51.85833460582362,62.477327834574204,70.5322825112258,0.9992133796215057,36.8710794562963,44.74768975860585,73.27155955683143,8.819106193082155e-05,40.60949921607971,0:46:20,73.27942582399801,62.477327834574204,66.23376506041191,82.7201530086631,82.7201530086631,82.72015300866309,58.44725953033563,44.74768975860585,47.158162872994474,84.57424835816643,84.57424835816643,84.57424835816643
105,train/val,3.629820466041565,1.8345407217741012,0.7511938869953155,1.0440858632326127,48.712900674234774,59.71566441095525,69.53449853540539,1.0040324747562408,35.20388935909938,42.289706554082,72.10553914570495,8.321444497130812e-05,40.6654589176178,0:47:01,70.80289044290247,59.71566441095525,63.24231510375059,82.02991029685191,82.02991029685191,82.02991029685191,60.31697922802002,42.289706554082,45.02368215144794,83.79223528030697,83.79223528030697,83.79223528030697
106,train/val,3.6185949444770813,1.8453278183937072,0.7572722479701042,1.015994869172573,51.13843308758583,63.07981725548557,69.86766139643402,0.9989637732505798,35.94312640073163,44.61006791017332,72.39818392153377,7.82045137022185e-05,40.860570669174194,0:47:42,70.79535404727973,63.07981725548557,65.65283364953875,82.26128601768193,82.26128601768193,82.26128601768193,54.220358225791244,44.61006791017332,46.1940894441012,83.98949719155449,83.98949719155449,83.98949719155449
107,train/val,3.6262929797172547,1.8549384474754333,0.7505266755819321,1.020827803015709,48.0608860387591,59.16911066625987,70.29373034378436,0.9754700213670731,35.11153577047756,42.45648931090534,70.55890523001825,7.315863685181047e-05,40.931087255477905,0:48:23,68.69004431167367,59.16911066625987,62.35495294498653,82.55586415527722,82.55586415527722,82.55586415527722,55.435270426314375,42.45648931090534,44.98693541092552,82.73845934325325,82.73845934325325,82.73845934325325
108,train/val,3.5971826374530793,1.8324549496173859,0.7505860805511475,1.014141598343849,49.85157574633601,61.83194927389552,70.55549801666751,0.9995040237903595,37.036478771004205,45.45505736678972,71.7891359247414,6.80737552912097e-05,40.74227809906006,0:49:03,70.19878036733148,61.83194927389552,64.33761265746396,82.73611679146514,82.73611679146514,82.73611679146514,52.54902032762955,45.45505736678972,47.5348766855969,83.57820247281677,83.57820247281677,83.57820247281677
109,train/val,3.5811738848686216,1.8129929602146149,0.7550996959209442,1.013081246614456,50.01744757930972,62.4668414273997,69.99722998979962,0.9547090291976928,36.35013358530696,42.90858442360914,73.45163212377398,6.294627058970836e-05,41.40792965888977,0:49:45,67.87246883761472,62.4668414273997,64.32904382867343,82.35102418315839,82.35102418315839,82.35102418315839,60.43136532603809,42.90858442360914,46.26198409608859,84.69408010108474,84.69408010108474,84.69408010108474
110,train/val,3.5863279819488527,1.8124209731817245,0.7528432846069336,1.0210637122392654,51.55001095051362,63.535556092530285,70.29018697585721,0.9882081627845765,37.29417942624139,44.83566257708604,72.7821247171784,5.777189160046095e-05,40.73308801651001,0:50:25,70.54282310475926,63.535556092530285,65.61043117378836,82.55342039858417,82.55342039858417,82.55342039858417,55.82009885934094,44.83566257708604,47.61532108067424,84.24728522850748,84.24728522850748,84.2472852285075
111,train/val,3.5821620643138887,1.8165675938129424,0.7564928472042084,1.009101639688015,52.43753642527275,62.70072946234906,71.09672266919779,0.9755064740777015,38.02741773698997,46.679367022730105,71.86296575287969,5.2545417392552866e-05,40.67430591583252,0:51:06,72.95697247300798,62.70072946234906,66.85890082247434,83.10705378811699,83.10705378811699,83.10705378811699,53.66222823557805,46.679367022730105,48.86325981132655,83.62821558218755,83.62821558218755,83.62821558218755
112,train/val,3.5661112308502196,1.8045948028564454,0.752262894809246,1.0092535138130188,52.501044805826666,64.79319708817661,70.17093068228787,0.9570814445614815,36.330939601732084,42.90387161777867,73.05100606869372,4.726041990517464e-05,40.88703536987305,0:51:47,68.69968213196958,64.79319708817661,66.44328431871766,82.4711134868249,82.4711134868249,82.4711134868249,55.80251646068793,42.90387161777867,46.3087324412698,84.42713825043658,84.42713825043658,84.42713825043658
113,train/val,3.5602048873901366,1.7983205378055573,0.7556122988462448,1.0062720492482184,50.856304006048504,62.644807584137055,70.23665823032975,0.9581460386514664,37.37270441351554,44.627350711311934,73.24458924043951,4.190876121829682e-05,40.90603160858154,0:52:28,70.3280909763465,62.644807584137055,65.3465121317193,82.51649081985589,82.51649081985589,82.51649081985589,55.36655646791586,44.627350711311934,47.58428023220965,84.55627914449457,84.55627914449457,84.55627914449457
114,train/val,3.583869183063507,1.823609584569931,0.7520052850246429,1.0082542985677718,49.10741060591232,59.95834893646004,70.02165381305399,0.9581986680626869,36.88300023857206,43.87048900497594,71.92872482331671,3.647982220815406e-05,40.848188638687134,0:53:09,71.75310353556533,59.95834893646004,63.25533400885549,82.36792460570436,82.36792460570436,82.36792460570436,55.487098934417176,43.87048900497594,47.38075295571449,83.67272530780947,83.67272530780947,83.67272530780947
115,train/val,3.4802950739860536,1.7501450210809708,0.7494496911764145,0.9807003661990166,56.79533266933934,68.58406126948366,73.44921749519617,0.9589493453502655,38.24716895042115,45.37147250740873,73.90312811998815,3.0959190148948676e-05,40.90051341056824,0:53:50,74.41223231204368,68.58406126948366,70.92822839288682,84.69247489943899,84.69247489943899,84.69247489943899,57.53392518643828,45.37147250740873,48.69241764407418,84.99344309551134,84.99344309551134,84.99344309551134
116,train/val,3.5170877039432527,1.7853420048952102,0.7543129205703736,0.977432818710804,50.85197819209558,61.8163961425013,72.943924067038,0.9562868654727936,37.826773507931634,45.15718949447681,73.5914877999301,2.532623194134409e-05,40.909229040145874,0:54:31,72.04745301151377,61.8163961425013,64.46757826473998,84.35557879299981,84.35557879299981,84.35557879299981,56.31468311185148,45.15718949447681,48.24236606105853,84.7869774406758,84.7869774406758,84.7869774406758
117,train/val,3.56514533162117,1.8208644688129425,0.7510534375905991,0.993227407336235,50.390435553614275,61.894020096509514,70.7326837293585,0.9455073520541191,38.322402074723065,45.58897945958319,74.89379305299425,1.9549052680370786e-05,40.67296504974365,0:55:11,70.03549026764425,61.894020096509514,64.39854749367812,82.85781279169994,82.85781279169994,82.85781279169994,55.34193531371482,45.58897945958319,48.41477549042702,85.64488395571685,85.64488395571685,85.64488395571685
118,train/val,3.520665258169174,1.7782813012599945,0.7506851404905319,0.9916988462209702,51.16656949850791,63.16670804351996,71.11085240671564,0.9441572666168213,38.27225396639092,45.29701105976448,73.91472229666218,1.357199165038581e-05,40.99860239028931,0:55:52,67.8063451654349,63.16670804351996,65.12561347325698,83.1167064000024,83.1167064000024,83.1167064000024,56.02403401724874,45.29701105976448,48.64397673829822,85.00111010795176,85.00111010795176,85.00111010795176
119,train/val,3.5208811283111574,1.788948690891266,0.751526927947998,0.9804055139422416,53.870974929546755,64.97821297262642,72.9318849654644,0.9343676090240478,38.0912104758305,44.52699106369941,74.82681497057328,7.273050242323789e-06,41.08253359794617,0:56:33,71.78478751964961,64.97821297262642,67.6772218137736,84.34752790675863,84.34752790675863,84.34752790675863,57.742106935839196,44.52699106369941,48.15881797124176,85.60107324859528,85.60107324859528,85.60107324859528
120,train/val,3.5070421576499937,1.7751402646303176,0.7520907923579216,0.979811105132103,53.96477809662722,65.22586047202374,72.85423275206756,0.9434045448899269,38.42556340706727,46.090527653922145,74.50253254749495,0.0,40.94493103027344,0:57:14,73.40810002201285,65.22586047202374,68.27063071733592,84.29557274025866,84.29557274025866,84.29557274025866,54.87910024297064,46.090527653922145,48.66089037485864,85.38848286023281,85.38848286023281,85.38848286023281
