epoch,phase,train_total_loss,train_seg_loss,train_detail_loss,train_epnet_loss,train_miou,train_macc,train_aacc,val_total_loss,val_miou,val_macc,val_aacc,learning_rate,epoch_time_sec,total_training_time_str,train_Precision_Macro,train_Recall_Macro,train_F1_Macro,train_Precision_Micro,train_Recall_Micro,train_F1_Micro,val_Precision_Macro,val_Recall_Macro,val_F1_Macro,val_Precision_Micro,val_Recall_Micro,val_F1_Micro
38,train/val,2.623487275509943,1.9204267223301679,0.7030605490884743,0.0,36.381940770364466,51.06491822695089,62.685814795768344,1.133097774386406,40.48439833622215,54.07148803572915,73.52366070501787,0.0003549272548125162,225.75543189048767,2:24:59,49.6339369971673,51.06491822695089,49.35045421197238,77.0636516459195,77.0636516459195,77.0636516459195,58.649604645971706,54.07148803572915,53.16944375282346,84.7419428639241,84.7419428639241,84.7419428639241
39,train/val,2.6266051344723915,1.9209966927486024,0.70560844228534,0.0,37.330238441734096,51.315090756276525,64.81543066156743,1.106297061443329,38.30704815698295,49.860178665988315,72.02104866766123,0.000351029325750848,226.4514479637146,2:28:46,50.81839142822252,51.315090756276525,50.50139261269992,78.65213882146709,78.65213882146709,78.65213882146709,55.82101823952361,49.860178665988315,50.320551534802775,83.7351582558986,83.7351582558986,83.7351582558986
40,train/val,2.6408850127883747,1.9361418338033745,0.7047431730486021,0.0,36.34557005833503,50.361513848512615,63.232181580622736,1.1217602200508117,39.10835851350656,49.771890779336516,71.19073538004265,0.00034712658133080355,226.24573802947998,2:32:32,50.34944291477538,50.361513848512615,49.50799297550002,77.47514119866302,77.47514119866302,77.47514119866302,60.26129627705967,49.771890779336516,51.69487583584754,83.17124781548434,83.17124781548434,83.17124781548432
41,train/val,2.6001452478714295,1.8995460024752815,0.7005992474819096,0.0,37.806689356796156,51.01149706899237,67.88190242982462,1.1055695408582686,39.397497013929254,53.514169964081646,72.38726206348387,0.00034321895529637397,227.98462915420532,2:36:20,51.8373249690215,51.01149706899237,50.865200724636054,80.86863616309037,80.86863616309037,80.86863616309037,57.50454187474142,53.514169964081646,52.09524304742052,83.98214716911777,83.98214716911777,83.98214716911777
42,train/val,2.60503672253877,1.9042669759303692,0.7007697461270709,0.0,38.37316591643853,51.67093530935893,66.80116167521037,1.0765629726648331,40.67825737707058,48.59569255416126,74.98015205520153,0.0003393063796290625,227.45277428627014,2:40:08,52.70937803279403,51.67093530935893,51.61712031241936,80.09675832508091,80.09675832508091,80.09675832508091,65.60215151778452,48.59569255416126,53.25947293922485,85.70132232088507,85.70132232088507,85.70132232088507
43,train/val,2.6103647413035582,1.9079451472730367,0.7024195903403281,0.0,38.64384445679068,51.937283364832574,68.01503973763097,1.093200944662094,36.67923185392641,49.824838032662775,65.77870021269086,0.00033538878447778416,227.54645705223083,2:43:55,52.933394744066774,51.937283364832574,51.77900063576028,80.9630374088438,80.9630374088438,80.9630374088438,58.73135112950685,49.824838032662775,49.63633959156096,79.35723965539368,79.35723965539368,79.35723965539367
44,train/val,2.6106292903022204,1.9111845923304398,0.6994446997366555,0.0,38.21351909512873,51.731822510193446,67.84855416062165,1.1101764274835586,38.86860666157582,54.676530376337375,67.7451243944179,0.0003314660980850309,227.19832754135132,2:47:42,52.394457674805274,51.731822510193446,51.56023039375792,80.844967059644,80.844967059644,80.844967059644,57.78386872067106,54.676530376337375,51.43619817964794,80.77149739998318,80.77149739998318,80.77149739998318
45,train/val,2.5718424833639153,1.873778554023034,0.6980639282177787,0.0,38.81822382364964,52.1327389739078,67.62375503020651,1.0803451429605484,39.71896759213566,51.580163490160245,71.29760974780385,0.0003275382467090493,228.1345729827881,2:51:30,53.33493507525139,52.1327389739078,51.97085969868161,80.68516901798367,80.68516901798367,80.68516901798368,62.054068897845596,51.580163490160245,52.50291983189575,83.24413849413673,83.24413849413673,83.24413849413675
46,train/val,2.590041196041441,1.8870222377584567,0.7030189568389954,0.0,39.53090673096953,53.6567132682517,64.4743488522402,1.1184255814552306,39.711495952580165,53.442344771359544,69.45972453254662,0.0003236051545417615,227.26828503608704,2:55:18,53.51219534158466,53.6567132682517,52.84797361581069,78.40049138624335,78.40049138624335,78.40049138624335,58.72745746127176,53.442344771359544,53.18426248627431,81.97785606479741,81.97785606479741,81.97785606479741
47,train/val,2.5672929266099174,1.8681472488559914,0.6991456788770283,0.0,39.45303437063281,51.4847835832458,70.16906372939874,1.0793392980098724,40.233059240413695,53.2638995156664,70.82108134749144,0.00031966674362213406,226.70413303375244,2:59:04,54.728132209349944,51.4847835832458,52.58849248312528,82.46982405800966,82.46982405800966,82.46982405800966,60.62832304627057,53.2638995156664,53.22202537485487,82.91843230218666,82.91843230218666,82.91843230218666
48,train/val,2.5754706448854057,1.8755438655093413,0.6999267819431556,0.0,39.30843413017674,52.67439575044385,66.86379922885797,1.1112167208194732,39.01922305868003,51.178519736187354,69.50343378752105,0.00031572293374467766,227.39904475212097,3:02:52,53.376379289868034,52.67439575044385,52.63924678003586,80.14176776252417,80.14176776252417,80.14176776252417,56.820899378482814,51.178519736187354,51.52470695670574,82.00829002042073,82.00829002042073,82.00829002042073
49,train/val,2.5849947728828337,1.8868221620531453,0.698172612674785,0.0,39.03363369761762,53.05044956352661,62.68257172282529,1.0851077729463576,39.92904062912099,52.78648735032987,59.39167106090824,0.0003117736423627317,226.8815314769745,3:06:39,53.19979679633961,53.05044956352661,52.466186519341754,77.06120091293168,77.06120091293168,77.06120091293167,61.59699902138451,52.78648735032987,52.517015871529004,74.52292916637148,74.52292916637148,74.52292916637148
50,train/val,2.563461388906271,1.8676491961344415,0.6958121906058464,0.0,39.814720944914946,53.504490846879484,66.35043741036334,1.1095960062742234,38.846101078043404,54.46402018909837,71.63369137255548,0.00030781878448615926,226.88016176223755,3:10:26,54.215817089380494,53.504490846879484,53.27667661550484,79.77188211015768,79.77188211015768,79.77188211015768,56.80513985141925,54.46402018909837,51.26375220958111,83.47276201974157,83.47276201974157,83.47276201974157
