epoch,phase,train_total_loss,train_main_loss,train_aux_loss,train_miou,train_macc,train_aacc,val_total_loss,val_miou,val_macc,val_aacc,learning_rate,epoch_time_sec,total_training_time_str,train_Precision_Macro,train_Recall_Macro,train_F1_Macro,train_Precision_Micro,train_Recall_Micro,train_F1_Micro,val_Precision_Macro,val_Recall_Macro,val_F1_Macro,val_Precision_Micro,val_Recall_Micro,val_F1_Micro
50,train/val,0.14403244448096855,0.09611942493559225,0.11978254766891831,74.00718062017671,79.33794651582008,92.98542751204143,0.10411090441048146,71.05346486412114,75.92561446067866,92.62644829102884,0.06156375689723185,106.05388069152832,1:28:23,82.33017424947126,79.33794651582008,80.6405456201999,96.36523203933578,96.36523203933578,96.36523203933578,82.35053833483704,75.92561446067866,78.50759382085549,96.17209797803525,96.17209797803525,96.17209797803525
51,train/val,0.14134103974894338,0.0939696034942956,0.11842858835892833,74.37830952205509,79.54933503393814,93.0891927203948,0.10658545650541783,71.25787964415568,76.70457291933492,92.45726680747657,0.06077165451460892,106.25184655189514,1:30:09,82.76317529097068,79.54933503393814,80.95518555822156,96.42092486780838,96.42092486780838,96.42092486780838,81.76694847030646,76.70457291933492,78.789337249422,96.08082702324316,96.08082702324316,96.08082702324316
52,train/val,0.13144237436759082,0.0898043896658751,0.10409495910710614,74.33586895328757,79.61352930235189,93.27296441826049,0.105060065202415,70.4953695926573,75.22577159897277,92.5289284872057,0.05997840328298988,105.98992562294006,1:31:55,82.5126697230774,79.61352930235189,80.88473004150906,96.51941201295925,96.51941201295925,96.51941201295925,82.6332601761589,75.22577159897277,78.11154992392045,96.11950704161802,96.11950704161802,96.11950704161802
53,train/val,0.1433160496754167,0.09481936506927013,0.12124170903521388,74.77145216330797,80.05230131720417,93.00626837692853,0.10601008456200361,70.70637862028222,75.47954916737321,92.54695819157592,0.059183984603048925,106.0790433883667,1:33:41,82.71966702646478,80.05230131720417,81.2416807591026,96.37642254736869,96.37642254736869,96.37642254736869,82.69571632818253,75.47954916737321,78.23177304270816,96.12923419906295,96.12923419906295,96.12923419906295
54,train/val,0.15563456946983933,0.10664812262858385,0.1224661156454164,73.95836202107678,79.20997211706863,92.34156874545732,0.11031561236828566,70.41427172018273,75.0925210923754,92.36335597239137,0.05838837929199803,106.09997415542603,1:35:27,82.4952482750012,79.20997211706863,80.63520225572286,96.01831715084026,96.01831715084026,96.01831715084026,82.67833671439978,75.0925210923754,77.96495873021907,96.03009419907154,96.03009419907154,96.03009419907154
55,train/val,0.13659271203062456,0.09242387710179648,0.11042208516079446,74.59467353196035,79.80278891207392,93.21633180318183,0.10706638276576996,70.7309344064069,75.61640783920839,92.47301614650907,0.05759156755615711,106.0780930519104,1:37:13,82.79404132926854,79.80278891207392,81.10479210391243,96.48908136620237,96.48908136620237,96.48908136620237,82.5337195182323,75.61640783920839,78.18015107384372,96.0893303361748,96.0893303361748,96.0893303361748
56,train/val,0.12839020371599041,0.08769413547428406,0.10174016921740511,74.87069368206387,80.0454331903281,93.41044758466778,0.10516612049192191,71.01913267539213,75.68425972788344,92.58417843264559,0.05679352896179233,106.1258225440979,1:38:59,82.73725028982791,80.0454331903281,81.23424020775187,96.59296977095947,96.59296977095947,96.59296977095947,82.83916920712414,75.68425972788344,78.48288808557282,96.14930903062319,96.14930903062319,96.14930903062319
57,train/val,0.12901412837369286,0.08742905448636283,0.10396268200534194,74.90875597800355,80.22215944735935,93.43700214144184,0.10388366714119911,71.33021288890468,76.23723978693478,92.5728441599302,0.05599424240408453,106.04254198074341,1:40:46,82.62301760360081,80.22215944735935,81.30724826930671,96.60716523420929,96.60716523420929,96.60716523420929,82.56533715638082,76.23723978693478,78.76522461519232,96.14319668358763,96.14319668358763,96.14319668358763
58,train/val,0.13617370500350776,0.09148132542917586,0.11173094703775385,75.36680586785582,80.4718483274651,93.14144404867332,0.10440934732556344,71.05919690653732,75.83165969663926,92.58338473512518,0.055193686074075946,106.02060055732727,1:42:32,83.08869730644092,80.4718483274651,81.63886319838245,96.44894652977831,96.44894652977831,96.44894652977831,82.7686861369497,75.83165969663926,78.52645192110681,96.14888102882007,96.14888102882007,96.14888102882007
59,train/val,0.13826139297579293,0.09338974309882717,0.11217912148846232,74.5649178379782,79.77373719318632,92.96247070885477,0.10781497042626143,70.5882654294356,75.06065233245188,92.5119882938858,0.05439183742342914,106.02013063430786,1:44:18,82.77475676670747,79.77373719318632,81.07897417187752,96.35290257981637,96.35290257981637,96.35290257981637,82.97884400807253,75.06065233245188,78.13251733334252,96.11036602318859,96.11036602318859,96.11036602318859
60,train/val,0.16603395970457274,0.11631905524384069,0.12428725869192378,73.95582624474116,79.27990530275483,92.98867003432055,0.10325551260262728,71.78470345533161,77.05768498771485,92.70025298122373,0.05358867312681466,106.14438891410828,1:46:04,82.34123949869944,79.27990530275483,80.60204453936886,96.36697327131559,96.36697327131559,96.36697327131559,82.15668576632702,77.05768498771485,79.18717674846899,96.21186433030394,96.21186433030394,96.21186433030394
61,train/val,0.1296746935290487,0.08735883419158989,0.10578964749837051,75.44909615979016,80.69345074292897,93.53510623679924,0.10564275462180377,71.76341296224574,76.88905625320463,92.56224418875834,0.05278416904172595,106.2999746799469,1:47:50,82.99625589372837,80.69345074292897,81.74062937089327,96.65957567652316,96.65957567652316,96.65957567652316,82.29820423081122,76.88905625320463,79.17188036837358,96.13747967958307,96.13747967958307,96.13747967958307
