Epoch,Train_Total_Loss,Train_Main_Loss,Train_Aux_Loss,Validation_Loss,Train_mIoU,Validation_mIoU,Train_mAcc,Validation_mAcc,Train_aAcc,Validation_aAcc,Train_Precision_Macro,Validation_Precision_Macro,Train_Recall_Macro,Validation_Recall_Macro,Train_F1_Macro,Validation_F1_Macro,Train_Precision_Micro,Validation_Precision_Micro,Train_Recall_Micro,Validation_Recall_Micro,Train_F1_Micro,Validation_F1_Micro,Learning_Rate,Epoch_Time_sec,Cumulative_Training_Time
105,0.7523037854784995,0.6520471830915587,0.2506415004407951,0.17163196302950381,78.82411669785866,75.62153662366225,85.64664680264985,83.47170031198647,96.14331641066329,95.65359952082711,89.96288663621102,88.03495456947334,85.64664680264985,83.47170031198647,87.6650453813812,85.23016167724225,96.14331641066329,95.65359952082711,96.14331641066329,95.65359952082711,96.14331641066329,95.65359952082711,0.00802535702870746,269.769407749176,7:52:51
106,0.7521047137412115,0.6548202685165021,0.24321111148096766,0.1758623635917902,79.01991686100523,76.2000215507378,86.12840239550874,84.25225814672419,96.26601739596148,95.69115198068815,89.64047475211355,87.9003129779638,86.12840239550874,84.25225814672419,87.80079019058098,85.83551455506098,96.26601739596148,95.69115198068815,96.26601739596148,95.69115198068815,96.26601739596148,95.69115198068815,0.008006299369443318,267.97437047958374,7:57:18
107,0.7460336687184855,0.650493189532162,0.23885119622466783,0.17073504567146303,79.57938636919451,75.97369189222488,86.60601471421654,83.91790873253733,96.30970470472288,95.7391224420558,89.94842449325704,88.04130960564152,86.60601471421654,83.91790873253733,88.19768848783089,85.58859632161727,96.30970470472288,95.7391224420558,96.30970470472288,95.7391224420558,96.30970470472288,95.7391224420558,0.00798723666844272,270.7970678806305,8:01:49
108,0.7466645622782524,0.6493828487861213,0.24320428248772946,0.17337143102288247,78.04852954794873,73.45716404928034,85.25939411221574,83.6182220901659,96.25759026775116,95.63696147025014,89.38341908016282,85.5451142626336,85.25939411221574,83.6182220901659,87.21122962243469,83.61996537437226,96.25759026775116,95.63696147025014,96.25759026775116,95.63696147025014,96.25759026775116,95.63696147025014,0.007968168910994935,269.75434947013855,8:06:19
109,0.7563644229624202,0.6520092983873562,0.2608878106685517,0.18305577713251114,78.27412136734773,75.56741972182597,85.44403381539753,82.90626032476209,96.04429682902035,95.55595263466928,89.49193999834233,88.38051206780784,85.44403381539753,82.90626032476209,87.3434636276149,85.23883730477965,96.04429682902035,95.55595263466928,96.04429682902035,95.55595263466928,96.04429682902035,95.55595263466927,0.007949096082307056,268.5725507736206,8:10:48
110,0.7457957646954196,0.6460233504189368,0.2494310331959891,0.18405687746405602,79.50134143021909,75.4518971793741,86.4561349650212,85.5355021825706,96.29964480425228,95.56119036984869,89.88563864938855,85.58929927821256,86.4561349650212,85.5355021825706,88.08685807780243,85.25318244007511,96.29964480425228,95.56119036984869,96.29964480425228,95.56119036984869,96.29964480425228,95.56119036984869,0.00793001816750334,267.8839192390442,8:15:15
111,0.7474707933224202,0.646290135016839,0.2529516433489026,0.1799594361782074,79.20331055234638,75.03472489207262,86.14204340773534,84.05844896161202,96.2162116540284,95.60537977331883,89.86126075516675,86.717702987554,86.14204340773534,84.05844896161202,87.90513833465513,84.9473207474721,96.2162116540284,95.60537977331883,96.2162116540284,95.60537977331883,96.2162116540284,95.60537977331883,0.007911012109532226,272.28702783584595,8:19:48
112,0.7449339612386494,0.6499618670646986,0.23743023243861144,0.17482238656282426,79.65853768132062,76.56524185307349,86.62463730612355,84.91026439068517,96.34312448645184,95.74452985756538,90.0611714641008,87.63859166897973,86.62463730612355,84.91026439068517,88.2562313356079,85.84247114916778,96.34312448645184,95.74452985756538,96.34312448645184,95.74452985756538,96.34312448645183,95.74452985756538,0.007891923998194703,269.5760142803192,8:24:17
113,0.7505737975810948,0.6523161328271803,0.24564415876075335,0.19227725712955,78.42600700372587,73.42833808260322,85.59620740135865,83.65759399715179,96.18578950534915,95.3919825492199,89.43940922734198,85.06429120621377,85.59620740135865,83.65759399715179,87.41784072828442,83.78899712632759,96.18578950534915,95.3919825492199,96.18578950534915,95.3919825492199,96.18578950534915,95.3919825492199,0.007872907754876203,268.896288394928,8:28:46
114,0.7424723329705204,0.6406046350529792,0.254669241186309,0.17638070656359195,78.99801811776409,76.4746705392277,85.76642706345608,84.84316489506571,96.31298294204575,95.81060278927484,90.11335254041197,87.71249482116498,85.76642706345608,84.84316489506571,87.79542139058391,85.94208150562139,96.31298294204575,95.81060278927484,96.31298294204575,95.81060278927484,96.31298294204575,95.81060278927484,0.007853809386735631,269.7136175632477,8:33:16
115,0.7442965659224594,0.6447815741359105,0.24878747566341952,0.17497178268432617,79.00896455878423,76.27773192477973,85.88289382059166,83.900147372835,96.22571145167663,95.72921533537368,89.97809600669136,87.93723801722662,85.88289382059166,83.900147372835,87.79163224262882,85.68695850791083,96.22571145167663,95.72921533537368,96.22571145167663,95.72921533537368,96.22571145167663,95.72921533537368,0.00783470585695737,267.3969008922577,8:37:43
116,0.7438797338063394,0.6448906025352619,0.2474728251613862,0.17715229722857476,78.63581107906657,74.83048749615786,85.98893646126969,83.58023235924166,96.29424532282141,95.7184024672375,89.32367568924377,86.94823753922716,85.98893646126969,83.58023235924166,87.5798303968384,84.63088228104739,96.29424532282141,95.7184024672375,96.29424532282141,95.7184024672375,96.29424532282141,95.7184024672375,0.007815597150154662,271.795209646225,8:42:15
117,0.7453019671497845,0.6451640571514552,0.25034477173650754,0.17967061384022237,79.0321959641342,73.81961274646729,86.10895015931763,83.97063570204676,96.23916179041066,95.57966895038253,89.71439576766873,85.51348419615302,86.10895015931763,83.97063570204676,87.82692305271691,83.93893485264542,96.23916179041066,95.57966895038253,96.23916179041066,95.57966895038253,96.23916179041066,95.57966895038253,0.007796483250852935,275.24059891700745,8:46:50
118,0.7425315498143295,0.6442164569572065,0.24578772988308173,0.17693068453669547,79.51583338081186,75.49580401313091,86.26726628298401,84.81103907388507,96.244360549449,95.64250835950158,90.16472499039529,86.11571969827637,86.26726628298401,84.81103907388507,88.10514356064179,85.17607324503737,96.244360549449,95.64250835950158,96.244360549449,95.64250835950158,96.244360549449,95.64250835950158,0.007777364143489071,269.0416769981384,8:51:19
119,0.7409159489021097,0.6453190091458758,0.23899234777721048,0.17599129223823548,78.94913872697632,76.17004822113057,85.93732080665278,83.92300228082739,96.40742852404009,95.68841026933754,89.81557011984415,87.81598758679125,85.93732080665278,83.92300228082739,87.77305081242794,85.56004495871197,96.40742852404009,95.68841026933754,96.40742852404009,95.68841026933754,96.40742852404009,95.68841026933754,0.007758239812410681,272.986971616745,8:55:52
120,0.7395441123881272,0.6370282595740442,0.2562896291090886,0.17948227578401565,79.20699876403529,76.80569113599789,86.16829026898614,85.51662530151913,96.22034417092549,95.9619236204953,89.9675568171624,87.38040933018266,86.16829026898614,85.51662530151913,87.96313254504359,86.1427205195416,96.22034417092549,95.9619236204953,96.22034417092549,95.9619236204953,96.22034417092549,95.9619236204953,0.007739110241875276,269.95956349372864,9:00:22
121,0.7353859812762806,0.637655624534832,0.2443258889675862,0.17568835662305354,79.91676918795008,76.35536360862564,86.85526466975219,85.09733584705424,96.38557477606618,95.74619089277708,90.10778477550929,87.08410279885298,86.85526466975219,85.09733584705424,88.40315566582389,85.84604689895133,96.38557477606618,95.74619089277708,96.38557477606618,95.74619089277708,96.38557477606618,95.74619089277708,0.0077199754160496075,268.99240493774414,9:04:51
122,0.7365148135216026,0.6331161614043967,0.2584966278980062,0.1983490219116211,79.40025528361217,72.77403671086911,86.52952550836413,82.36137478569778,96.25568990739096,95.30869109881164,89.77722958533381,85.70791996739835,86.52952550836413,82.36137478569778,88.07362397725433,83.19166053796658,96.25568990739096,95.30869109881164,96.25568990739096,95.30869109881164,96.25568990739096,95.30869109881164,0.007700835319008776,269.31593775749207,9:09:21
123,0.7338007945660063,0.632864209674875,0.25234146070965363,0.18034632839262485,79.68604848296016,77.09688907973438,86.55107930311603,84.79397345789032,96.32843659525842,95.84698537086966,90.18215147553018,88.38771021762,86.55107930311603,84.79397345789032,88.27436529622979,86.25141786699342,96.32843659525842,95.84698537086966,96.32843659525842,95.84698537086966,96.32843659525842,95.84698537086966,0.007681767144503902,268.60536909103394,9:13:49
124,0.7413971970244871,0.640815498048055,0.25145424559972956,0.17718060790002346,79.17933569051809,76.18351767270038,86.10784722103342,84.95383000242501,96.27691581619987,95.78810891347251,89.89573431870251,87.06412764757404,86.10784722103342,84.95383000242501,87.88922872508819,85.49254472666111,96.27691581619987,95.78810891347251,96.27691581619987,95.78810891347251,96.27691581619987,95.78810891347251,0.007662616478304724,268.79813861846924,9:18:18
125,0.737486181619108,0.6354953758694136,0.25497701231492953,0.18693990749120712,78.67986427567679,75.79171301004332,85.72083308810402,83.05262580290612,96.30514765039503,95.51901750151082,89.62231525102371,88.62618111109525,85.72083308810402,83.05262580290612,87.56245107378575,85.28445670656333,96.30514765039503,95.51901750151082,96.30514765039503,95.51901750151082,96.30514765039503,95.51901750151082,0.007643460492623794,268.3697690963745,9:22:46
126,0.7430805347073215,0.6411398095257265,0.25485180893057374,0.18437806187570094,78.67262021142491,75.61349620860547,85.52453303685678,83.8774653723977,96.18600371814946,95.59415742597966,89.85389954057894,87.47499426315667,85.52453303685678,83.8774653723977,87.5527804969364,85.30831331254234,96.18600371814946,95.59415742597966,96.18600371814946,95.59415742597966,96.18600371814946,95.59415742597966,0.007624299171162335,270.86744952201843,9:27:17
127,0.7368119324143493,0.6331931767583134,0.25904688539726267,0.18849007627367972,79.10641820583902,75.0925566370517,86.00339291229666,85.34263212516213,96.2515949551457,95.56337505862437,90.0684141780666,85.96484174607924,86.00339291229666,85.34263212516213,87.9121876478644,84.85039439870033,96.2515949551457,95.56337505862437,96.2515949551457,95.56337505862437,96.2515949551457,95.56337505862437,0.007605132497525904,268.65591287612915,9:31:46
128,0.7373103557133242,0.6337538888651649,0.2588911643596247,0.18017753992974758,79.31992834882028,76.12971104692768,86.40782009043049,84.27178072962208,96.2085115315048,95.7417135566609,89.7174096655178,87.42139231206284,86.40782009043049,84.27178072962208,87.98407712634108,85.64678179198133,96.2085115315048,95.7417135566609,96.2085115315048,95.7417135566609,96.2085115315048,95.7417135566609,0.007585960455223653,267.13564562797546,9:36:13
129,0.7379241717206446,0.6349698167041234,0.2573858864289767,0.1823264316469431,79.47858816189581,75.7799767933831,86.40301595084794,84.36636841921784,96.25976528575386,95.56361213127079,90.01225448044985,86.830303897807,86.40301595084794,84.36636841921784,88.10782824406364,85.38683981487011,96.25976528575386,95.56361213127079,96.25976528575386,95.56361213127079,96.25976528575386,95.56361213127079,0.007566783027667454,268.209406375885,9:40:41
130,0.7338799201528258,0.6291754709427679,0.26176112075539826,0.1891131964176893,80.18685072826067,74.85820612676669,86.77776288671426,84.14549081465114,96.33503436459846,95.51756933005524,90.6034004957307,86.4174861084105,86.77776288671426,84.14549081465114,88.5808710867319,84.52485620336955,96.33503436459846,95.51756933005524,96.33503436459846,95.51756933005524,96.33503436459846,95.51756933005524,0.007547600198171045,269.02320671081543,9:45:10
131,0.7333924256079776,0.6345143765211105,0.24719512008666672,0.1828198577463627,80.3047543342014,77.44982736381783,87.21912582861809,84.61898905155572,96.45014223571901,95.87643788499449,90.2288274473945,88.99959454510196,87.21912582861809,84.61898905155572,88.65952019055987,86.58570929180995,96.45014223571901,95.87643788499449,96.45014223571901,95.87643788499449,96.45014223571901,95.87643788499449,0.0075284119499492,270.46326208114624,9:49:41
132,0.7311707299751328,0.6318886358323479,0.248205232586168,0.18332382498681546,79.9042593018826,75.68961073203559,86.55560359380085,83.27352119494336,96.43143029452263,95.69529573574388,90.46783967253296,88.31091957605206,86.55560359380085,83.27352119494336,88.41085674942987,85.22907615309595,96.43143029452263,95.69529573574388,96.43143029452263,95.69529573574388,96.43143029452263,95.69529573574388,0.00750921826611683,267.74561524391174,9:54:09
133,0.7340474850632797,0.6352438432763868,0.24700909993775996,0.1816547913700342,79.98346496972178,76.81243298554718,86.66264128192088,83.88212444178986,96.37258430909597,95.62211913046826,90.50112916132666,89.15218803829556,86.66264128192088,83.88212444178986,88.46578734404495,86.10125024424828,96.37258430909597,95.62211913046826,96.37258430909597,95.62211913046826,96.37258430909597,95.62211913046826,0.007490019129688106,268.8276927471161,9:58:37
